,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
43242,IA,20220,"Dubuque, IA",15-0000,Computer and Mathematical Occupations,2240.0,47.2,39.926,73750.0,4.9,67230.0,2012,3613.75,4529.112875000001,18.845072000000002,1057.28,7082.95,8877.061235000001,36.93634112,2072.2688
43520,IA,26980,"Iowa City, IA",15-0000,Computer and Mathematical Occupations,1790.0,2.9,21.095,64870.0,2.5,61310.0,2012,1621.75,2032.539275,0.6117549999999999,51.91,3178.63,3983.776979,1.1990397999999998,101.74359999999999
43827,IA,43580,"Sioux City, IA-NE-SD",15-0000,Computer and Mathematical Occupations,960.0,5.5,13.827,59060.0,17.1,42570.0,2012,10099.260000000002,12657.402558000002,0.7604850000000001,52.8,19794.549600000002,24808.509013680003,1.4905506000000002,103.488
44130,IA,47940,"Waterloo-Cedar Falls, IA",15-0000,Computer and Mathematical Occupations,1220.0,19.3,13.757,62700.0,3.7,59070.0,2012,2319.9,2907.5306700000006,2.655101,235.46,4547.004,5698.760113200001,5.203997960000001,461.5016
44486,ID,14260,"Boise City-Nampa, ID",15-0000,Computer and Mathematical Occupations,7890.0,19.1,30.178,65140.0,4.0,65950.0,2012,2605.6,3265.59848,5.763998,1506.99,5106.976,6400.5730208,11.297436079999999,2953.7004
44970,ID,17660,"Coeur d'Alene, ID",15-0000,Computer and Mathematical Occupations,610.0,7.6,11.905,55130.0,3.9,50460.0,2012,2150.07,2694.682731,0.9047799999999999,46.36,4214.1372,5281.578152759999,1.7733687999999999,90.8656
45244,ID,26820,"Idaho Falls, ID",15-0000,Computer and Mathematical Occupations,450.0,6.7,9.284,60880.0,4.8,55560.0,2012,2922.24,3662.4433920000006,0.622028,30.15,5727.590399999999,7178.389048320001,1.21917488,59.093999999999994
45488,ID,30300,"Lewiston, ID-WA",15-0000,Computer and Mathematical Occupations,220.0,18.5,9.353,47640.0,2.8,45370.0,2012,1333.92,1671.801936,1.730305,40.7,2614.4832,3276.7317945600003,3.3913978,79.772
45667,ID,38540,"Pocatello, ID",15-0000,Computer and Mathematical Occupations,330.0,5.1,10.098,57760.0,4.7,49410.0,2012,2714.72,3402.3585760000005,0.514998,16.83,5320.851199999999,6668.622808960001,1.00939608,32.986799999999995
45881,IL,14060,"Bloomington-Normal, IL",15-0000,Computer and Mathematical Occupations,4170.0,30.3,47.966,72090.0,2.2,71110.0,2012,1585.98,1987.708734,14.533698000000001,1263.51,3108.5208,3895.90911864,28.486048080000003,2476.4796
46161,IL,16580,"Champaign-Urbana, IL",15-0000,Computer and Mathematical Occupations,2150.0,7.7,22.66,73960.0,3.9,71720.0,2012,2884.44,3615.068652,1.74482,165.55,5653.5024,7085.534557919999,3.4198472,324.478
46507,IL,16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",15-0000,Computer and Mathematical Occupations,106420.0,3.5,29.232,79800.0,1.3,77640.0,2012,1037.4,1300.17342,1.02312,3724.7,2033.304,2548.3399032,2.0053152,7300.411999999999
47218,IL,19180,"Danville, IL",15-0000,Computer and Mathematical Occupations,210.0,28.1,7.765,61500.0,8.9,55840.0,2012,5473.5,6859.93755,2.181965,59.01,10728.06,13445.477598,4.2766513999999995,115.6596
47382,IL,19500,"Decatur, IL",15-0000,Computer and Mathematical Occupations,400.0,10.4,7.962,55200.0,7.6,54200.0,2012,4195.2,5257.844160000001,0.828048,41.6,8222.591999999999,10305.3745536,1.6229740799999999,81.536
47592,IL,28100,"Kankakee-Bradley, IL",15-0000,Computer and Mathematical Occupations,220.0,13.9,5.486,57460.0,5.2,54640.0,2012,2987.92,3744.760136,0.762554,30.58,5856.3232,7339.729866559999,1.49460584,59.9368
47825,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",15-0000,Computer and Mathematical Occupations,12940.0,21.4,34.901,76310.0,1.4,75080.0,2012,1068.34,1338.950522,7.468814,2769.16,2093.9464,2624.34302312,14.63887544,5427.553599999999
48339,IL,37900,"Peoria, IL",15-0000,Computer and Mathematical Occupations,3630.0,4.9,20.188,75680.0,6.1,73400.0,2012,4616.48,5785.834384,0.989212,177.87,9048.300799999999,11340.23539264,1.93885552,348.6252
48739,IL,40420,"Rockford, IL",15-0000,Computer and Mathematical Occupations,1170.0,18.4,8.329,61690.0,2.6,59340.0,2012,1603.94,2010.2180020000003,1.5325360000000001,215.28,3143.7224,3940.0272839200006,3.00377056,421.9488
49125,IL,44100,"Springfield, IL",15-0000,Computer and Mathematical Occupations,2850.0,7.0,26.4,77980.0,4.7,79810.0,2012,3665.06,4593.419698000001,1.8479999999999999,199.5,7183.5176,9003.10260808,3.6220799999999995,391.02
49435,IN,11300,"Anderson, IN",15-0000,Computer and Mathematical Occupations,230.0,10.0,6.063,58710.0,5.0,55430.0,2012,2935.5,3679.06215,0.6063,23.0,5753.58,7210.961814,1.188348,45.08
49660,IN,14020,"Bloomington, IN",15-0000,Computer and Mathematical Occupations,1570.0,4.7,21.194,60100.0,2.4,58300.0,2012,1442.4,1807.75992,0.9961180000000001,73.79,2827.1040000000003,3543.2094432,1.95239128,144.6284
49967,IN,18020,"Columbus, IN",15-0000,Computer and Mathematical Occupations,950.0,2.5,20.97,70370.0,2.1,69010.0,2012,1477.77,1852.0891410000002,0.52425,23.75,2896.4292,3630.0947163600003,1.02753,46.55
50180,IN,21140,"Elkhart-Goshen, IN",15-0000,Computer and Mathematical Occupations,960.0,24.1,8.845,57580.0,2.5,56950.0,2012,1439.5,1804.12535,2.1316450000000002,231.36,2821.42,3536.085686,4.1780242,453.4656
50515,IN,21780,"Evansville, IN-KY",15-0000,Computer and Mathematical Occupations,1960.0,6.1,11.432,59290.0,2.8,55090.0,2012,1660.12,2080.628396,0.697352,119.56,3253.8351999999995,4078.0316561600002,1.36680992,234.3376
50971,IN,23060,"Fort Wayne, IN",15-0000,Computer and Mathematical Occupations,4000.0,8.2,20.058,67900.0,3.5,65280.0,2012,2376.5,2978.46745,1.6447559999999999,328.0,4657.94,5837.796202,3.2237217599999997,642.88
51430,IN,23844,"Gary, IN Metropolitan Division",15-0000,Computer and Mathematical Occupations,2030.0,8.1,7.685,62330.0,3.9,57140.0,2012,2430.87,3046.6093710000005,0.622485,164.43,4764.5052,5971.354367160001,1.2200706,322.2828
51954,IN,26900,"Indianapolis-Carmel, IN",15-0000,Computer and Mathematical Occupations,24870.0,5.3,27.981,72850.0,3.1,69650.0,2012,2258.35,2830.3900550000003,1.4829930000000002,1318.11,4426.366,5547.564507800001,2.9066662800000005,2583.4955999999997
52786,IN,29140,"Lafayette, IN",15-0000,Computer and Mathematical Occupations,1080.0,27.0,12.481,60640.0,2.9,57580.0,2012,1758.56,2204.003248,3.36987,291.6,3446.7776,4319.84636608,6.6049452,571.5360000000001
53085,IN,33140,"Michigan City-La Porte, IN",15-0000,Computer and Mathematical Occupations,310.0,9.9,7.601,52800.0,2.5,48890.0,2012,1320.0,1654.356,0.7524989999999999,30.69,2587.2,3242.5377599999997,1.4748980399999998,60.1524
53301,IN,34620,"Muncie, IN",15-0000,Computer and Mathematical Occupations,730.0,20.5,16.351,65430.0,4.3,62870.0,2012,2813.49,3526.1470170000002,3.351955,149.65,5514.4403999999995,6911.248153320001,6.569831799999999,293.314
53549,IN,43780,"South Bend-Mishawaka, IN-MI",15-0000,Computer and Mathematical Occupations,1530.0,14.5,12.286,56120.0,1.9,52210.0,2012,1066.28,1336.3687240000002,1.7814699999999999,221.85,2089.9087999999997,2619.2826990400004,3.4916812,434.82599999999996
32,KS,29940,"Lawrence, KS",15-0000,Computer and Mathematical Occupations,900.0,18.5,19.922,62700.0,4.3,59160.0,2012,2696.1,3379.0221300000003,3.6855700000000002,166.5,5284.356,6622.883374800001,7.2237172,326.34
258,KS,31740,"Manhattan, KS",15-0000,Computer and Mathematical Occupations,900.0,11.5,17.727,61220.0,3.3,57620.0,2012,2020.26,2531.991858,2.038605,103.5,3959.7096,4962.70404168,3.9956658,202.85999999999999
545,KS,45820,"Topeka, KS",15-0000,Computer and Mathematical Occupations,2400.0,5.7,22.547,62740.0,4.3,56750.0,2012,2697.82,3381.177806,1.285179,136.8,5287.7272,6627.10849976,2.51895084,268.12800000000004
923,KS,48620,"Wichita, KS",15-0000,Computer and Mathematical Occupations,5770.0,15.4,20.578,70350.0,5.2,69590.0,2012,3658.2,4584.82206,3.1690120000000004,888.58,7170.071999999999,8986.251237600001,6.211263520000001,1741.6168
1414,KY,14540,"Bowling Green, KY",15-0000,Computer and Mathematical Occupations,890.0,23.3,15.386,59400.0,3.7,57070.0,2012,2197.8,2754.5027400000004,3.5849379999999997,207.37,4307.688,5398.825370400001,7.02647848,406.4452
1686,KY,21060,"Elizabethtown, KY",15-0000,Computer and Mathematical Occupations,1270.0,5.0,27.755,70230.0,4.0,71100.0,2012,2809.2,3520.7703600000004,1.38775,63.5,5506.031999999999,6900.709905600001,2.71999,124.46
1942,KY,30460,"Lexington-Fayette, KY",15-0000,Computer and Mathematical Occupations,6270.0,20.4,25.58,61670.0,5.6,58290.0,2012,3453.52,4328.2966160000005,5.2183199999999985,1279.08,6768.8992,8483.461367360002,10.227907199999997,2506.9968
2448,KY,31140,"Louisville-Jefferson County, KY-IN",15-0000,Computer and Mathematical Occupations,11590.0,7.1,19.42,67200.0,1.9,63360.0,2012,1276.8,1600.2134400000002,1.3788200000000002,822.89,2502.528,3136.4183424000003,2.7024872,1612.8644
3028,KY,36980,"Owensboro, KY",15-0000,Computer and Mathematical Occupations,370.0,14.1,7.471,55190.0,4.0,50400.0,2012,2207.6,2766.78508,1.0534109999999999,52.17,4326.896,5422.8987568,2.0646855599999996,102.2532
3258,LA,10780,"Alexandria, LA",15-0000,Computer and Mathematical Occupations,440.0,15.8,7.119,59140.0,4.4,57600.0,2012,2602.1600000000003,3261.2871280000004,1.1248019999999999,69.52,5100.2336000000005,6392.122770880001,2.2046119199999996,136.2592
3554,LA,12940,"Baton Rouge, LA",15-0000,Computer and Mathematical Occupations,5580.0,4.2,15.434,59520.0,2.5,56540.0,2012,1488.0,1864.9104,0.648228,234.36,2916.48,3655.224384,1.27052688,459.3456
4044,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",15-0000,Computer and Mathematical Occupations,470.0,11.6,5.081,60460.0,5.4,54540.0,2012,3264.84,4091.823972,0.589396,54.52,6399.0864,8019.97498512,1.15521616,106.8592
4341,LA,29180,"Lafayette, LA",15-0000,Computer and Mathematical Occupations,1260.0,6.8,8.324,55560.0,2.6,51170.0,2012,1444.56,1810.467048,0.566032,85.68,2831.3376,3548.51541408,1.10942272,167.93280000000001
4726,LA,29340,"Lake Charles, LA",15-0000,Computer and Mathematical Occupations,430.0,7.9,4.868,57340.0,2.8,52890.0,2012,1605.52,2012.1982160000002,0.3845720000000001,33.97,3146.8192,3943.9085033600004,0.7537611200000002,66.5812
5026,LA,33740,"Monroe, LA",15-0000,Computer and Mathematical Occupations,710.0,10.5,9.604,51500.0,2.1,48070.0,2012,1081.5,1355.44395,1.0084199999999999,74.55,2119.74,2656.670142,1.9765031999999998,146.118
5339,LA,35380,"New Orleans-Metairie-Kenner, LA",15-0000,Computer and Mathematical Occupations,7170.0,5.0,13.879,66780.0,2.5,62360.0,2012,1669.5,2092.3843500000003,0.69395,358.5,3272.22,4101.073326000001,1.360142,702.66
5892,LA,43340,"Shreveport-Bossier City, LA",15-0000,Computer and Mathematical Occupations,1350.0,8.3,7.698,60120.0,2.5,58510.0,2012,1503.0,1883.7099000000003,0.6389340000000001,112.05000000000001,2945.88,3692.0714040000007,1.2523106400000001,219.61800000000002
6308,MA,70900,"Barnstable Town, MA",15-0000,Computer and Mathematical Occupations,910.0,9.0,9.533,73110.0,3.2,69020.0,2012,2339.52,2932.1204159999998,0.85797,81.9,4585.4592,5746.95601536,1.6816212,160.524
6686,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",15-0000,Computer and Mathematical Occupations,98410.0,2.0,57.505,92590.0,1.2,88120.0,2012,1111.08,1392.516564,1.1501000000000001,1968.2,2177.7167999999997,2729.33246544,2.2541960000000003,3857.672
7355,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,730.0,8.5,8.402,71160.0,3.6,67820.0,2012,2561.76,3210.6538080000005,0.7141699999999999,62.05,5021.0496,6292.881463680001,1.3997731999999996,121.618
7698,MA,73104,"Framingham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,13550.0,9.5,86.114,92780.0,1.6,89990.0,2012,1484.48,1860.4987840000001,8.18083,1287.25,2909.5808,3646.57761664,16.0344268,2523.0099999999998
8074,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,930.0,9.3,11.959,86370.0,6.9,72970.0,2012,5959.53,7469.078949000001,1.112187,86.49,11680.6788,14639.394740040001,2.17988652,169.5204
8406,MA,74204,"Lawrence-Methuen-Salem, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,850.0,7.0,14.478,83180.0,2.3,79970.0,2012,1913.1399999999996,2397.738362,1.01346,59.5,3749.7543999999994,4699.56718952,1.9863816,116.62
8663,MA,74500,"Leominster-Fitchburg-Gardner, MA",15-0000,Computer and Mathematical Occupations,590.0,32.9,12.701,72360.0,2.3,66700.0,2012,1664.28,2085.8421240000002,4.178629,194.11,3261.9888,4088.2505630400005,8.19011284,380.4556
8928,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,7490.0,5.5,64.231,96290.0,1.8,97110.0,2012,1733.22,2172.244626,3.5327049999999995,411.95,3397.1112,4257.59946696,6.924101799999999,807.4219999999999
9285,MA,75550,"New Bedford, MA",15-0000,Computer and Mathematical Occupations,330.0,6.7,5.097,72430.0,3.1,70340.0,2012,2245.33,2814.0720890000002,0.341499,22.11,4400.846799999999,5515.58129444,0.66933804,43.3356
9570,MA,76524,"Peabody, MA NECTA Division",15-0000,Computer and Mathematical Occupations,1080.0,9.5,10.713,76650.0,4.4,71580.0,2012,3372.6,4226.879580000001,1.017735,102.6,6610.295999999999,8284.6839768,1.9947606,201.09599999999998
9889,MA,76600,"Pittsfield, MA",15-0000,Computer and Mathematical Occupations,720.0,15.6,21.603,71210.0,9.0,67730.0,2012,6408.9,8032.27437,3.370068,112.32,12561.444,15743.2577652,6.60533328,220.14719999999997
10128,MA,78100,"Springfield, MA-CT",15-0000,Computer and Mathematical Occupations,4520.0,10.2,15.762,69050.0,1.8,65810.0,2012,1242.9,1557.72657,1.6077240000000002,461.04,2436.0840000000003,3053.1440772,3.1511390400000003,903.6384
10633,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,630.0,7.9,14.513,82310.0,4.4,77900.0,2012,3621.640000000001,4539.001412000001,1.146527,49.77,7098.4144000000015,8896.442767520002,2.2471929200000003,97.5492
10889,MA,79600,"Worcester, MA-CT",15-0000,Computer and Mathematical Occupations,6430.0,4.9,26.473,88780.0,3.6,84900.0,2012,3196.08,4005.6470640000002,1.297177,315.07000000000005,6264.3168,7851.06824544,2.54246692,617.5372000000001
11387,MD,12580,"Baltimore-Towson, MD",15-0000,Computer and Mathematical Occupations,50650.0,2.6,40.224,89800.0,1.5,85180.0,2012,1347.0,1688.1951000000001,1.0458239999999999,1316.9,2640.12,3308.862396,2.0498150399999995,2581.1240000000003
12075,MD,13644,"Bethesda-Rockville-Frederick, MD Metropolitan Division",15-0000,Computer and Mathematical Occupations,32260.0,4.2,57.599,92820.0,2.3,89560.0,2012,2134.8599999999997,2675.620038,2.419158,1354.92,4184.325599999999,5244.21527448,4.741549679999999,2655.6432
12590,MD,19060,"Cumberland, MD-WV",15-0000,Computer and Mathematical Occupations,550.0,27.2,15.104,53600.0,5.3,46860.0,2012,2840.8,3560.3746400000005,4.108287999999999,149.6,5567.968,6978.3342944000005,8.052244479999999,293.216
12808,MD,25180,"Hagerstown-Martinsburg, MD-WV",15-0000,Computer and Mathematical Occupations,3030.0,18.6,30.716,82030.0,4.2,78580.0,2012,3445.26,4317.944358000001,5.713176000000001,563.58,6752.7096,8463.17094168,11.197824960000002,1104.6168
13143,MD,41540,"Salisbury, MD",15-0000,Computer and Mathematical Occupations,640.0,9.5,12.539,65080.0,3.9,59430.0,2012,2538.12,3181.025796,1.1912049999999998,60.8,4974.7152,6234.81056016,2.3347617999999994,119.16799999999999
13414,ME,70750,"Bangor, ME",15-0000,Computer and Mathematical Occupations,680.0,5.9,10.725,54970.0,2.3,54010.0,2012,1264.31,1584.5597229999998,0.6327750000000001,40.120000000000005,2478.0476,3105.7370570799994,1.240239,78.63520000000001
13714,ME,74650,"Lewiston-Auburn, ME",15-0000,Computer and Mathematical Occupations,560.0,11.4,11.925,58610.0,2.3,56330.0,2012,1348.03,1689.485999,1.3594500000000003,63.84,2642.1387999999997,3311.39255804,2.6645220000000003,125.1264
13980,ME,76750,"Portland-South Portland-Biddeford, ME",15-0000,Computer and Mathematical Occupations,4800.0,3.6,24.607,68580.0,2.2,66360.0,2012,1508.76,1890.9289080000003,0.885852,172.8,2957.1695999999997,3706.2206596800006,1.73626992,338.688
14467,MI,11460,"Ann Arbor, MI",15-0000,Computer and Mathematical Occupations,7380.0,5.7,38.101,67120.0,3.9,64870.0,2012,2617.68,3280.738344,2.171757,420.66,5130.6528,6430.24715424,4.25664372,824.4936
14873,MI,12980,"Battle Creek, MI",15-0000,Computer and Mathematical Occupations,720.0,19.5,13.552,66150.0,4.8,65280.0,2012,3175.2,3979.4781600000006,2.64264,140.4,6223.392,7799.777193600001,5.1795744,275.184
15104,MI,13020,"Bay City, MI",15-0000,Computer and Mathematical Occupations,160.0,12.7,4.664,58040.0,5.3,52630.0,2012,3076.12,3855.3011960000003,0.5923279999999999,20.32,6029.1952,7556.3903441600005,1.1609628799999996,39.8272
15316,MI,19804,"Detroit-Livonia-Dearborn, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,20060.0,4.6,28.856,78700.0,1.9,78220.0,2012,1495.3,1874.0594900000003,1.327376,922.76,2930.788,3673.1566004000006,2.6016569599999997,1808.6096
15881,MI,22420,"Flint, MI",15-0000,Computer and Mathematical Occupations,2370.0,8.5,18.545,60760.0,7.0,57230.0,2012,4253.2,5330.53556,1.5763250000000002,201.45,8336.271999999999,10447.8496976,3.0895970000000004,394.842
16239,MI,24340,"Grand Rapids-Wyoming, MI",15-0000,Computer and Mathematical Occupations,8370.0,7.3,21.74,68020.0,2.4,65640.0,2012,1632.48,2045.987184,1.5870199999999999,611.01,3199.6608,4010.13488064,3.1105591999999995,1197.5796
16761,MI,26100,"Holland-Grand Haven, MI",15-0000,Computer and Mathematical Occupations,1350.0,11.2,13.155,60940.0,2.5,58490.0,2012,1523.5,1909.40255,1.4733599999999998,151.2,2986.06,3742.428998,2.8877855999999995,296.352
17087,MI,27100,"Jackson, MI",15-0000,Computer and Mathematical Occupations,660.0,29.7,12.88,49170.0,8.8,45780.0,2012,4326.960000000001,5422.978968000001,3.82536,196.02,8480.841600000002,10629.038777280002,7.4977056,384.1992
17340,MI,28020,"Kalamazoo-Portage, MI",15-0000,Computer and Mathematical Occupations,1680.0,6.1,12.987,62340.0,2.4,58660.0,2012,1496.16,1875.137328,0.7922069999999999,102.48,2932.4736000000003,3675.26916288,1.5527257199999998,200.8608
17734,MI,29620,"Lansing-East Lansing, MI",15-0000,Computer and Mathematical Occupations,6420.0,5.4,32.841,62140.0,1.4,59430.0,2012,869.96,1090.320868,1.7734140000000003,346.68,1705.1216,2137.02890128,3.4758914400000003,679.4928
18154,MI,33780,"Monroe, MI",15-0000,Computer and Mathematical Occupations,240.0,10.4,6.487,60800.0,3.2,60680.0,2012,1945.6,2438.42048,0.6746479999999999,24.96,3813.3759999999997,4779.3041408,1.3223100799999998,48.9216
18347,MI,34740,"Muskegon-Norton Shores, MI",15-0000,Computer and Mathematical Occupations,390.0,9.2,6.763,59920.0,3.8,59190.0,2012,2276.96,2853.7139680000005,0.622196,35.879999999999995,4462.8416,5593.2793772800005,1.2195041599999998,70.3248
18605,MI,35660,"Niles-Benton Harbor, MI",15-0000,Computer and Mathematical Occupations,540.0,8.1,9.397,57630.0,6.2,52420.0,2012,3573.06,4478.116098,0.7611570000000001,43.74,7003.1975999999995,8777.10755208,1.4918677200000001,85.7304
18874,MI,40980,"Saginaw-Saginaw Township North, MI",15-0000,Computer and Mathematical Occupations,1100.0,8.6,13.272,61770.0,3.8,60020.0,2012,2347.26,2941.8209580000002,1.141392,94.6,4600.6296,5765.969077680001,2.23712832,185.416
19191,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,36600.0,2.9,34.137,69890.0,1.1,68160.0,2012,768.79,963.524507,0.989973,1061.4,1506.8283999999999,1888.50803372,1.94034708,2080.344
19802,MN,20260,"Duluth, MN-WI",15-0000,Computer and Mathematical Occupations,1880.0,14.6,15.322,59480.0,2.0,58080.0,2012,1189.6,1490.92568,2.2370119999999996,274.48,2331.616,2922.2143328,4.384543519999999,537.9808
20203,MN,31860,"Mankato-North Mankato, MN",15-0000,Computer and Mathematical Occupations,650.0,13.0,13.532,55320.0,5.9,47570.0,2012,3263.88,4090.620804,1.75916,84.5,6397.2048,8017.61677584,3.4479536,165.62
20489,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-0000,Computer and Mathematical Occupations,68570.0,2.7,39.185,79940.0,1.0,76930.0,2012,799.4,1001.8880200000001,1.057995,1851.39,1566.8239999999998,1963.7005192000001,2.0736702,3628.7244
21470,MN,41060,"St. Cloud, MN",15-0000,Computer and Mathematical Occupations,1480.0,7.2,15.409,60450.0,2.4,57040.0,2012,1450.8,1818.2876400000002,1.109448,106.56,2843.5679999999998,3563.8437744000003,2.17451808,208.8576
21798,MO,16020,"Cape Girardeau-Jackson, MO-IL",15-0000,Computer and Mathematical Occupations,410.0,11.1,9.542,51000.0,3.4,46550.0,2012,1734.0,2173.2222,1.059162,45.51,3398.64,4259.515512,2.07595752,89.19959999999999
22038,MO,17860,"Columbia, MO",15-0000,Computer and Mathematical Occupations,2040.0,15.3,23.656,58510.0,4.7,57260.0,2012,2749.97,3446.537401,3.619368,312.12,5389.941199999999,6755.21330596,7.09396128,611.7552
22357,MO,27620,"Jefferson City, MO",15-0000,Computer and Mathematical Occupations,2540.0,2.9,36.093,56100.0,5.8,50560.0,2012,3253.8,4077.98754,1.046697,73.66,6377.448,7992.8555784,2.05152612,144.37359999999998
22649,MO,27900,"Joplin, MO",15-0000,Computer and Mathematical Occupations,680.0,14.4,8.973,56060.0,7.0,52570.0,2012,3924.2,4918.199860000001,1.2921120000000001,97.92,7691.432,9639.671725600001,2.5325395200000003,191.9232
22964,MO,28140,"Kansas City, MO-KS",15-0000,Computer and Mathematical Occupations,35590.0,9.8,36.678,75440.0,1.4,71090.0,2012,1056.16,1323.6853280000003,3.5944439999999998,3487.82,2070.0736,2594.4232428800005,7.04511024,6836.1272
23605,MO,41140,"St. Joseph, MO-KS",15-0000,Computer and Mathematical Occupations,410.0,10.5,8.063,55250.0,3.7,51930.0,2012,2044.25,2562.058525,0.846615,43.05,4006.73,5021.634709,1.6593654,84.37799999999999
23887,MO,41180,"St. Louis, MO-IL",15-0000,Computer and Mathematical Occupations,45320.0,3.3,35.546,76420.0,1.3,75700.0,2012,993.46,1245.1034180000001,1.173018,1495.56,1947.1816000000001,2440.4026992800004,2.2991152799999997,2931.2976
24582,MO,44180,"Springfield, MO",15-0000,Computer and Mathematical Occupations,3140.0,7.2,16.893,52070.0,2.5,48240.0,2012,1301.75,1631.483275,1.216296,226.08,2551.43,3197.707219,2.38394016,443.1168
25035,MS,25060,"Gulfport-Biloxi, MS",15-0000,Computer and Mathematical Occupations,1300.0,6.4,12.707,60300.0,3.6,59270.0,2012,2170.8,2720.66364,0.8132480000000001,83.2,4254.768,5332.5007344000005,1.5939660800000002,163.072
25375,MS,25620,"Hattiesburg, MS",15-0000,Computer and Mathematical Occupations,520.0,16.3,9.238,55420.0,6.9,48480.0,2012,3823.98,4792.594134,1.5057939999999999,84.76,7495.0008,9393.48450264,2.9513562399999995,166.1296
25653,MS,27140,"Jackson, MS",15-0000,Computer and Mathematical Occupations,3870.0,4.9,15.431,58990.0,2.5,56200.0,2012,1474.75,1848.3041750000002,0.7561190000000001,189.63,2890.5099999999998,3622.6761830000005,1.4819932400000002,371.6748
26112,MS,37700,"Pascagoula, MS",15-0000,Computer and Mathematical Occupations,830.0,4.4,15.738,63260.0,2.3,62300.0,2012,1454.98,1823.526434,0.6924720000000001,36.52,2851.7608,3574.11181064,1.3572451200000002,71.5792
26338,MT,13740,"Billings, MT",15-0000,Computer and Mathematical Occupations,1030.0,9.3,12.693,56080.0,3.5,49830.0,2012,1962.8,2459.97724,1.180449,95.79,3847.0879999999997,4821.5553904,2.31368004,187.7484
26664,MT,24500,"Great Falls, MT",15-0000,Computer and Mathematical Occupations,550.0,13.2,15.916,47020.0,9.5,35320.0,2012,4466.9,5598.36577,2.1009119999999997,72.6,8755.124,10972.7969092,4.117787519999999,142.296
26891,MT,33540,"Missoula, MT",15-0000,Computer and Mathematical Occupations,900.0,5.1,16.078,54370.0,7.0,48420.0,2012,3805.9,4769.93447,0.819978,45.9,7459.564,9349.0715612,1.60715688,89.964
27197,NC,11700,"Asheville, NC",15-0000,Computer and Mathematical Occupations,1860.0,3.6,11.028,61060.0,3.0,55890.0,2012,1831.8,2295.79494,0.397008,66.96,3590.328,4499.758082400001,0.77813568,131.24159999999998
27609,NC,15500,"Burlington, NC",15-0000,Computer and Mathematical Occupations,1050.0,2.4,18.77,71380.0,3.4,71130.0,2012,2426.92,3041.658836,0.45047999999999994,25.2,4756.7632,5961.65131856,0.8829407999999999,49.391999999999996
27893,NC,16740,"Charlotte-Gastonia-Rock Hill, NC-SC",15-0000,Computer and Mathematical Occupations,27750.0,2.9,32.412,81600.0,1.2,80610.0,2012,979.2,1227.2313600000002,0.939948,804.75,1919.232,2405.3734656000006,1.84229808,1577.31
28520,NC,20500,"Durham-Chapel Hill, NC",15-0000,Computer and Mathematical Occupations,19060.0,2.2,70.002,87360.0,1.9,85060.0,2012,1659.84,2080.277472,1.540044,419.32,3253.2864,4077.3438451200004,3.01848624,821.8672
28972,NC,22180,"Fayetteville, NC",15-0000,Computer and Mathematical Occupations,1940.0,3.4,15.176,68540.0,2.1,67270.0,2012,1439.34,1803.924822,0.515984,65.96,2821.1063999999997,3535.69265112,1.01132864,129.2816
29307,NC,24140,"Goldsboro, NC",15-0000,Computer and Mathematical Occupations,430.0,13.8,11.218,63370.0,3.5,58930.0,2012,2217.95,2779.7567350000004,1.548084,59.34,4347.182,5448.323200600001,3.03424464,116.30640000000001
29544,NC,24660,"Greensboro-High Point, NC",15-0000,Computer and Mathematical Occupations,6600.0,5.3,19.21,72320.0,2.2,68830.0,2012,1591.04,1994.0504320000002,1.01813,349.8,3118.4384,3908.33884672,1.9955348,685.6080000000001
30067,NC,24780,"Greenville, NC",15-0000,Computer and Mathematical Occupations,870.0,5.5,11.785,57860.0,3.7,54660.0,2012,2140.82,2683.089706,0.648175,47.85,4196.0072,5258.85582376,1.2704229999999999,93.786
30361,NC,25860,"Hickory-Lenoir-Morganton, NC",15-0000,Computer and Mathematical Occupations,1120.0,18.4,7.855,64890.0,3.2,62200.0,2012,2076.48,2602.452384,1.4453200000000002,206.08,4069.9008,5100.80667264,2.8328272,403.9168
