,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
83881,MT,24500,"Great Falls, MT",15-0000,Computer and Mathematical Occupations,630.0,13.8,17.572,49520.0,8.7,44230.0,2016,4308.24,5399.517191999999,2.424936,86.94,8444.150399999999,10583.05369632,4.75287456,170.4024
84108,MT,33540,"Missoula, MT",15-0000,Computer and Mathematical Occupations,1250.0,7.9,21.506,61380.0,7.7,54060.0,2016,4726.26,5923.421658000001,1.698974,98.75,9263.4696,11609.906449680002,3.32998904,193.54999999999998
84405,NC,11700,"Asheville, NC",15-0000,Computer and Mathematical Occupations,1940.0,3.6,10.439,66850.0,4.4,57830.0,2016,2941.4,3686.45662,0.375804,69.84,5765.144,7225.454975199999,0.7365758400000001,136.8864
84833,NC,15500,"Burlington, NC",15-0000,Computer and Mathematical Occupations,630.0,2.6,10.69,74180.0,2.7,70690.0,2016,2002.86,2510.1844380000002,0.27794,16.38,3925.6056,4919.96149848,0.5447624,32.1048
85105,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",15-0000,Computer and Mathematical Occupations,43500.0,4.0,37.471,87210.0,1.3,86100.0,2016,1133.73,1420.9038090000001,1.49884,1740.0,2222.1108,2784.97146564,2.9377264,3410.4
85747,NC,20500,"Durham-Chapel Hill, NC",15-0000,Computer and Mathematical Occupations,17370.0,4.5,59.324,89470.0,1.4,87300.0,2016,1252.58,1569.8585139999998,2.66958,781.65,2455.0568,3076.9226874399997,5.2323768,1532.0339999999999
86238,NC,22180,"Fayetteville, NC",15-0000,Computer and Mathematical Occupations,2350.0,5.2,18.63,74400.0,2.4,72370.0,2016,1785.6,2237.8924800000004,0.9687600000000001,122.2,3499.776,4386.269260800001,1.8987696,239.512
86553,NC,24140,"Goldsboro, NC",15-0000,Computer and Mathematical Occupations,280.0,4.0,6.805,60310.0,2.3,58330.0,2016,1387.13,1738.4900290000003,0.2722,11.2,2718.7748,3407.4404568400005,0.533512,21.951999999999998
86786,NC,24660,"Greensboro-High Point, NC",15-0000,Computer and Mathematical Occupations,6550.0,3.3,18.364,76950.0,2.3,71300.0,2016,1769.85,2218.153005,0.606012,216.15,3468.906,4347.5798898,1.18778352,423.654
87285,NC,24780,"Greenville, NC",15-0000,Computer and Mathematical Occupations,1030.0,22.0,13.933,64010.0,3.3,58980.0,2016,2112.33,2647.383189,3.0652600000000003,226.6,4140.1668,5188.8710504400005,6.0079096000000005,444.13599999999997
87563,NC,25860,"Hickory-Lenoir-Morganton, NC",15-0000,Computer and Mathematical Occupations,1290.0,10.8,8.657,65860.0,4.2,61610.0,2016,2766.12,3466.7781960000007,0.9349560000000001,139.32000000000002,5421.5952,6794.8852641600015,1.83251376,273.0672
87939,NC,27340,"Jacksonville, NC",15-0000,Computer and Mathematical Occupations,450.0,7.3,9.959,63590.0,3.7,63100.0,2016,2352.83,2948.801839,0.727007,32.85,4611.5468,5779.6516044400005,1.4249337199999998,64.386
88144,NC,35100,"New Bern, NC",15-0000,Computer and Mathematical Occupations,550.0,9.4,12.8,70190.0,3.7,69820.0,2016,2597.03,3254.857699,1.2032,51.7,5090.178800000001,6379.52109004,2.358272,101.33200000000001
88416,NC,39580,"Raleigh, NC",15-0000,Computer and Mathematical Occupations,34530.0,4.8,58.004,89210.0,1.5,86410.0,2016,1338.15,1677.103395,2.784192,1657.44,2622.7740000000003,3287.1226542,5.45701632,3248.5824000000002
88956,NC,40580,"Rocky Mount, NC",15-0000,Computer and Mathematical Occupations,380.0,3.8,6.94,65110.0,1.4,62610.0,2016,911.54,1142.4330820000002,0.26372,14.44,1786.6183999999998,2239.1688407200004,0.5168912,28.3024
89222,NC,48900,"Wilmington, NC",15-0000,Computer and Mathematical Occupations,1870.0,3.8,15.168,64870.0,3.6,58940.0,2016,2335.32,2926.856556,0.576384,71.06,4577.2272,5736.63884976,1.12971264,139.2776
89598,NC,49180,"Winston-Salem, NC",15-0000,Computer and Mathematical Occupations,4740.0,3.9,18.323,76970.0,3.2,73300.0,2016,2463.04,3086.9280320000003,0.7145969999999999,184.86,4827.5584,6050.37894272,1.4006101199999998,362.3256
90058,ND,13900,"Bismarck, ND",15-0000,Computer and Mathematical Occupations,1620.0,6.5,21.811,71730.0,5.3,65670.0,2016,3801.69,4764.658077,1.417715,105.3,7451.3124,9338.72983092,2.7787214000000002,206.38799999999998
90407,ND,22020,"Fargo, ND-MN",15-0000,Computer and Mathematical Occupations,4480.0,10.4,32.668,66620.0,2.0,63240.0,2016,1332.4,1669.8969200000001,3.397472,465.92,2611.504,3272.9979632000004,6.65904512,913.2032
90824,ND,24220,"Grand Forks, ND-MN",15-0000,Computer and Mathematical Occupations,540.0,14.4,10.688,64730.0,3.4,61000.0,2016,2200.82,2758.287706,1.5390720000000002,77.76,4313.6072,5406.24390376,3.0165811200000006,152.4096
91065,NE,24260,"Grand Island, NE",15-0000,Computer and Mathematical Occupations,300.0,7.8,7.36,57950.0,4.4,56570.0,2016,2549.8,3195.6643400000007,0.57408,23.4,4997.608,6263.502106400001,1.1251968,45.864
91316,NE,30700,"Lincoln, NE",15-0000,Computer and Mathematical Occupations,5810.0,7.2,33.127,63400.0,1.8,61250.0,2016,1141.2,1430.2659600000002,2.3851440000000004,418.32,2236.752,2803.3212816000005,4.6748822400000005,819.9072
91764,NE,36540,"Omaha-Council Bluffs, NE-IA",15-0000,Computer and Mathematical Occupations,19270.0,3.0,39.866,77360.0,1.0,75680.0,2016,773.6,969.55288,1.19598,578.1,1516.256,1900.3236447999998,2.3441208000000002,1133.076
92585,NH,74950,"Manchester, NH",15-0000,Computer and Mathematical Occupations,3120.0,8.5,28.19,81900.0,1.9,78210.0,2016,1556.1,1950.2601300000001,2.39615,265.2,3049.9559999999997,3822.5098548,4.696454,519.7919999999999
92950,NH,75404,"Nashua, NH-MA NECTA Division",15-0000,Computer and Mathematical Occupations,5210.0,9.5,40.324,94260.0,3.5,88780.0,2016,3299.1,4134.762030000001,3.83078,494.95,6466.236,8104.1335788000015,7.508328799999999,970.102
93330,NH,76900,"Portsmouth, NH-ME",15-0000,Computer and Mathematical Occupations,3250.0,4.8,35.559,93460.0,5.2,83480.0,2016,4859.92,6090.937736000001,1.7068319999999997,156.0,9525.4432,11938.23796256,3.3453907199999993,305.76
93678,NJ,12100,"Atlantic City-Hammonton, NJ",15-0000,Computer and Mathematical Occupations,2090.0,6.3,16.586,89790.0,5.8,86230.0,2016,5207.82,6526.960806,1.0449179999999998,131.67,10207.3272,12792.84317976,2.0480392799999994,258.0732
94050,NJ,15804,"Camden, NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,9860.0,4.8,19.067,82830.0,1.5,78550.0,2016,1242.45,1557.162585,0.9152159999999999,473.28,2435.202,3052.0386666,1.7938233599999998,927.6288
94614,NJ,35084,"Newark, NJ-PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,44280.0,5.4,38.237,99680.0,1.3,95410.0,2016,1295.84,1624.0762720000002,2.064798,2391.1200000000003,2539.8464,3183.1894931200004,4.04700408,4686.595200000001
95230,NJ,36140,"Ocean City, NJ",15-0000,Computer and Mathematical Occupations,190.0,8.5,5.031,79830.0,5.6,71050.0,2016,4470.48,5602.852584,0.427635,16.15,8762.1408,10981.59106464,0.8381645999999999,31.653999999999996
95463,NJ,45940,"Trenton, NJ",15-0000,Computer and Mathematical Occupations,12540.0,12.7,55.515,96550.0,2.5,93050.0,2016,2413.75,3025.152875,7.050405,1592.58,4730.95,5929.299635,13.818793799999998,3121.4568
96183,NM,10740,"Albuquerque, NM",15-0000,Computer and Mathematical Occupations,8980.0,3.3,23.537,77090.0,4.9,72370.0,2016,3777.41,4734.2279530000005,0.7767209999999999,296.34,7403.723599999999,9279.08678788,1.5223731599999997,580.8263999999999
96690,NM,22140,"Farmington, NM",15-0000,Computer and Mathematical Occupations,260.0,7.1,5.145,63550.0,6.2,59960.0,2016,3940.1,4938.12733,0.3652949999999999,18.46,7722.596,9678.7295668,0.7159781999999998,36.1816
96933,NM,29740,"Las Cruces, NM",15-0000,Computer and Mathematical Occupations,1820.0,16.6,25.892,77180.0,3.2,75580.0,2016,2469.76,3095.350208,4.298072,302.12000000000006,4840.729600000001,6066.886407679999,8.42422112,592.1552000000001
97236,NM,42140,"Santa Fe, NM",15-0000,Computer and Mathematical Occupations,1290.0,4.2,20.952,69980.0,3.9,67640.0,2016,2729.22,3420.531426,0.8799840000000002,54.18,5349.271199999999,6704.24159496,1.7247686400000004,106.19279999999999
97507,NV,16180,"Carson City, NV",15-0000,Computer and Mathematical Occupations,800.0,4.0,28.596,64420.0,3.4,62060.0,2016,2190.28,2745.077924,1.14384,32.0,4292.9488,5380.35273104,2.2419264,62.72
97714,NV,29820,"Las Vegas-Henderson-Paradise, NV",15-0000,Computer and Mathematical Occupations,12810.0,5.2,13.697,77100.0,3.2,72670.0,2016,2467.2,3092.1417600000004,0.712244,666.12,4835.7119999999995,6060.597849600001,1.39599824,1305.5952
98298,NV,39900,"Reno, NV",15-0000,Computer and Mathematical Occupations,3480.0,4.9,16.392,71290.0,3.3,66050.0,2016,2352.57,2948.475981,0.803208,170.52,4611.037200000001,5779.01292276,1.57428768,334.2192
98794,NY,10580,"Albany-Schenectady-Troy, NY",15-0000,Computer and Mathematical Occupations,15510.0,3.9,35.042,75320.0,1.1,73340.0,2016,828.52,1038.3841160000002,1.366638,604.89,1623.8991999999998,2035.2328673600002,2.67861048,1185.5844
99339,NY,13780,"Binghamton, NY",15-0000,Computer and Mathematical Occupations,2250.0,6.5,22.079,83650.0,5.4,76680.0,2016,4517.1,5661.281430000002,1.4351349999999998,146.25,8853.516000000001,11096.111602800003,2.8128645999999997,286.65
99705,NY,15380,"Buffalo-Cheektowaga-Niagara Falls, NY",15-0000,Computer and Mathematical Occupations,12630.0,9.2,23.023,70730.0,1.8,66640.0,2016,1273.14,1595.626362,2.1181159999999997,1161.9599999999998,2495.3544,3127.42766952,4.151507359999999,2277.4415999999997
100289,NY,20524,"Dutchess County-Putnam County, NY Metropolitan Division",15-0000,Computer and Mathematical Occupations,2550.0,33.5,18.315,84280.0,5.1,81130.0,2016,4298.28,5387.034323999999,6.135525,854.25,8424.628799999999,10558.587275039998,12.025629,1674.33
100652,NY,21300,"Elmira, NY",15-0000,Computer and Mathematical Occupations,310.0,13.6,8.556,62940.0,3.2,57520.0,2016,2014.08,2524.2464640000003,1.1636159999999998,42.16,3947.5968,4947.523069440001,2.2806873599999995,82.63359999999999
100856,NY,24020,"Glens Falls, NY",15-0000,Computer and Mathematical Occupations,520.0,8.1,10.186,65990.0,4.9,59780.0,2016,3233.51,4052.5580830000004,0.825066,42.12,6337.6796,7943.01384268,1.6171293599999998,82.5552
101119,NY,27060,"Ithaca, NY",15-0000,Computer and Mathematical Occupations,1720.0,12.6,34.006,82350.0,2.9,78080.0,2016,2388.15,2993.0683950000002,4.284756,216.72,4680.774,5866.4140542000005,8.398121759999999,424.77119999999996
101367,NY,28740,"Kingston, NY",15-0000,Computer and Mathematical Occupations,600.0,11.0,10.166,63600.0,3.4,60090.0,2016,2162.4,2710.13592,1.11826,66.0,4238.304,5311.866403200001,2.1917896,129.35999999999999
101669,NY,35004,"Nassau County-Suffolk County, NY Metropolitan Division",15-0000,Computer and Mathematical Occupations,23850.0,4.1,18.545,86200.0,1.6,79720.0,2016,1379.2,1728.55136,0.7603449999999999,977.8499999999999,2703.232,3387.9606655999996,1.4902761999999998,1916.5859999999998
102325,NY,35614,"New York-Jersey City-White Plains, NY-NJ Metropolitan Division",15-0000,Computer and Mathematical Occupations,218450.0,1.6,33.167,100820.0,0.9,93220.0,2016,907.38,1137.219354,0.530672,3495.2,1778.4648,2228.94993384,1.0401171200000001,6850.592
103078,NY,40380,"Rochester, NY",15-0000,Computer and Mathematical Occupations,17390.0,4.4,33.958,73210.0,2.0,68730.0,2016,1464.2,1835.0818600000002,1.494152,765.16,2869.832,3596.7604456000004,2.9285379199999997,1499.7135999999998
103661,NY,45060,"Syracuse, NY",15-0000,Computer and Mathematical Occupations,6520.0,4.1,21.619,77230.0,2.8,72950.0,2016,2162.44,2710.186052,0.8863789999999999,267.31999999999994,4238.3824,5311.96466192,1.73730284,523.9471999999998
104165,NY,46540,"Utica-Rome, NY",15-0000,Computer and Mathematical Occupations,2250.0,12.3,18.79,75380.0,2.5,70540.0,2016,1884.5,2361.84385,2.3111699999999997,276.75,3693.62,4629.213946000001,4.529893199999999,542.43
104537,NY,48060,"Watertown-Fort Drum, NY",15-0000,Computer and Mathematical Occupations,530.0,12.9,12.747,61520.0,5.2,58480.0,2016,3199.04,4009.3568320000004,1.6443630000000002,68.37,6270.118399999999,7858.339390720001,3.2229514800000003,134.0052
104786,OH,10420,"Akron, OH",15-0000,Computer and Mathematical Occupations,7820.0,11.8,23.891,74720.0,2.7,71490.0,2016,2017.44,2528.4575520000003,2.8191379999999997,922.76,3954.1824,4955.77680192,5.5255104799999994,1808.6096
105300,OH,15940,"Canton-Massillon, OH",15-0000,Computer and Mathematical Occupations,2370.0,19.8,14.24,64970.0,2.4,61370.0,2016,1559.28,1954.2456240000001,2.81952,469.26,3056.1888,3830.3214230400004,5.526259199999999,919.7496
105746,OH,17140,"Cincinnati, OH-KY-IN",15-0000,Computer and Mathematical Occupations,32170.0,4.8,30.859,79620.0,1.1,76870.0,2016,875.82,1097.6652060000001,1.4812319999999999,1544.16,1716.6072000000001,2151.4238037600003,2.90321472,3026.5536
106415,OH,17460,"Cleveland-Elyria, OH",15-0000,Computer and Mathematical Occupations,28390.0,5.8,27.633,73760.0,1.6,71630.0,2016,1180.16,1479.094528,1.602714,1646.62,2313.1136,2899.0252748800003,3.1413194399999997,3227.3752
107059,OH,18140,"Columbus, OH",15-0000,Computer and Mathematical Occupations,43420.0,3.2,42.423,88700.0,2.1,83910.0,2016,1862.7,2334.5219100000004,1.357536,1389.44,3650.892,4575.6629436,2.66077056,2723.3024
107709,OH,19380,"Dayton, OH",15-0000,Computer and Mathematical Occupations,12020.0,4.9,32.413,79200.0,2.5,75870.0,2016,1980.0,2481.534,1.5882370000000001,588.98,3880.7999999999997,4863.80664,3.11294452,1154.4008000000001
108229,OH,30620,"Lima, OH",15-0000,Computer and Mathematical Occupations,380.0,16.6,7.808,61520.0,3.9,56820.0,2016,2399.28,3007.017624,1.2961280000000002,63.08000000000001,4702.5888,5893.75454304,2.5404108800000005,123.63680000000002
108478,OH,31900,"Mansfield, OH",15-0000,Computer and Mathematical Occupations,410.0,7.8,8.014,57070.0,3.5,55470.0,2016,1997.45,2503.404085,0.625092,31.98,3915.002,4906.6720066,1.22518032,62.6808
108732,OH,44220,"Springfield, OH",15-0000,Computer and Mathematical Occupations,510.0,32.2,10.683,71530.0,5.3,67880.0,2016,3791.09,4751.373097000001,3.4399260000000003,164.22,7430.5364,9312.691270120002,6.74225496,321.8712
108992,OH,45780,"Toledo, OH",15-0000,Computer and Mathematical Occupations,3630.0,4.9,12.071,66460.0,2.8,61440.0,2016,1860.88,2332.2409040000002,0.591479,177.87,3647.3248000000003,4571.192171840001,1.15929884,348.6252
109494,OH,49660,"Youngstown-Warren-Boardman, OH-PA",15-0000,Computer and Mathematical Occupations,1830.0,14.2,8.459,62030.0,2.6,58410.0,2016,1612.78,2021.2971740000003,1.2011779999999999,259.86,3161.0488,3961.7424610400003,2.3543088799999996,509.3256
109933,OK,30020,"Lawton, OK",15-0000,Computer and Mathematical Occupations,830.0,9.7,19.052,66390.0,3.8,64220.0,2016,2522.82,3161.850306,1.8480439999999998,80.50999999999999,4944.7272,6197.22659976,3.6221662399999994,157.79959999999997
110209,OK,36420,"Oklahoma City, OK",15-0000,Computer and Mathematical Occupations,15190.0,3.4,25.015,68730.0,2.0,64120.0,2016,1374.6,1722.78618,0.85051,516.46,2694.216,3376.6609128,1.6669996,1012.2616
110836,OK,46140,"Tulsa, OK",15-0000,Computer and Mathematical Occupations,8440.0,5.7,19.491,72510.0,2.1,67670.0,2016,1522.71,1908.4124430000002,1.1109870000000002,481.08,2984.5116,3740.4883882800004,2.1775345200000005,942.9168
111372,OR,10540,"Albany, OR",15-0000,Computer and Mathematical Occupations,290.0,8.0,6.88,60690.0,3.2,59400.0,2016,1942.08,2434.0088640000004,0.5504,23.2,3806.4768,4770.657373440001,1.078784,45.472
111636,OR,13460,"Bend-Redmond, OR",15-0000,Computer and Mathematical Occupations,1270.0,6.9,16.933,62380.0,2.7,57750.0,2016,1684.26,2110.883058,1.168377,87.63,3301.1495999999997,4137.330793679999,2.29001892,171.7548
111969,OR,18700,"Corvallis, OR",15-0000,Computer and Mathematical Occupations,1510.0,8.3,45.79,78060.0,3.8,73910.0,2016,2966.28,3717.6387240000004,3.80057,125.33000000000001,5813.9088,7286.571899040001,7.4491172,245.6468
112192,OR,21660,"Eugene, OR",15-0000,Computer and Mathematical Occupations,2650.0,4.6,18.206,68110.0,2.8,63980.0,2016,1907.08,2390.1433640000005,0.8374759999999999,121.89999999999998,3737.8768,4684.680993440001,1.6414529599999998,238.92399999999995
112600,OR,24420,"Grants Pass, OR",15-0000,Computer and Mathematical Occupations,330.0,35.2,13.536,76340.0,9.2,72490.0,2016,7023.28,8802.276824,4.764672000000001,116.16000000000003,13765.628799999999,17252.46257504,9.338757120000002,227.67360000000005
112786,OR,32780,"Medford, OR",15-0000,Computer and Mathematical Occupations,1120.0,5.1,13.647,63920.0,5.6,57270.0,2016,3579.52,4486.212416,0.695997,57.12,7015.8592,8792.976335360001,1.36415412,111.95519999999999
113161,OR,38900,"Portland-Vancouver-Hillsboro, OR-WA",15-0000,Computer and Mathematical Occupations,43130.0,6.1,38.059,85810.0,2.7,82500.0,2016,2316.8700000000003,2903.7331710000003,2.3215989999999995,2630.93,4541.065200000001,5691.317015160001,4.550334039999999,5156.622799999999
113855,OR,41420,"Salem, OR",15-0000,Computer and Mathematical Occupations,3130.0,3.8,19.504,70350.0,2.2,70810.0,2016,1547.7,1939.73241,0.741152,118.94,3033.492,3801.8755236,1.45265792,233.1224
114290,PA,10900,"Allentown-Bethlehem-Easton, PA-NJ",15-0000,Computer and Mathematical Occupations,6850.0,9.6,19.309,80680.0,2.7,73820.0,2016,2178.36,2730.1385880000003,1.853664,657.6,4269.5856,5351.0716324800005,3.63318144,1288.896
114811,PA,11020,"Altoona, PA",15-0000,Computer and Mathematical Occupations,650.0,5.8,11.213,55070.0,4.4,49210.0,2016,2423.0800000000004,3036.8461640000005,0.650354,37.7,4749.236800000001,5952.218481440001,1.2746938399999999,73.89200000000001
115067,PA,14100,"Bloomsburg-Berwick, PA",15-0000,Computer and Mathematical Occupations,1450.0,48.9,34.358,87630.0,5.5,84410.0,2016,4819.65,6040.467345,16.801061999999998,709.05,9446.514,11839.315996199999,32.930081519999995,1389.7379999999998
115271,PA,16540,"Chambersburg-Waynesboro, PA",15-0000,Computer and Mathematical Occupations,900.0,9.1,15.608,78970.0,3.4,76620.0,2016,2684.98,3365.085434,1.420328,81.9,5262.5608,6595.56745064,2.78384288,160.524
115519,PA,20700,"East Stroudsburg, PA",15-0000,Computer and Mathematical Occupations,610.0,25.9,11.24,57860.0,3.9,52580.0,2016,2256.54,2828.121582,2.9111599999999997,157.99,4422.8184,5543.118300720001,5.705873599999999,309.66040000000004
115769,PA,21500,"Erie, PA",15-0000,Computer and Mathematical Occupations,1490.0,3.6,11.812,66670.0,4.8,62410.0,2016,3200.16,4010.7605280000002,0.42523199999999994,53.64,6272.3135999999995,7861.09063488,0.8334547199999999,105.1344
116130,PA,23900,"Gettysburg, PA",15-0000,Computer and Mathematical Occupations,290.0,5.3,8.9,77360.0,10.4,64070.0,2016,8045.44,10083.349952,0.4717,15.37,15769.062399999999,19763.36590592,0.924532,30.1252
116358,PA,25420,"Harrisburg-Carlisle, PA",15-0000,Computer and Mathematical Occupations,12390.0,4.2,38.813,74720.0,1.4,72500.0,2016,1046.08,1311.052064,1.6301460000000003,520.38,2050.3167999999996,2569.66204544,3.1950861600000007,1019.9448
116851,PA,27780,"Johnstown, PA",15-0000,Computer and Mathematical Occupations,760.0,7.0,14.166,59760.0,4.9,56820.0,2016,2928.24,3669.963192,0.9916200000000001,53.2,5739.350399999999,7193.12785632,1.9435752000000002,104.272
117133,PA,29540,"Lancaster, PA",15-0000,Computer and Mathematical Occupations,3690.0,12.9,15.752,69720.0,1.7,66810.0,2016,1185.24,1485.461292,2.0320080000000003,476.01,2323.0704,2911.50413232,3.9827356800000002,932.9796
117579,PA,30140,"Lebanon, PA",15-0000,Computer and Mathematical Occupations,380.0,24.8,7.72,66630.0,3.7,63080.0,2016,2465.31,3089.773023,1.9145599999999998,94.24,4832.0076,6055.9551250800005,3.7525375999999997,184.7104
117845,PA,33874,"Montgomery County-Bucks County-Chester County, PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,45200.0,3.2,44.185,90740.0,1.4,86940.0,2016,1270.36,1592.142188,1.4139200000000003,1446.4,2489.9055999999996,3120.59868848,2.7712832000000005,2834.944
118486,PA,37964,"Philadelphia, PA Metropolitan Division",15-0000,Computer and Mathematical Occupations,25010.0,6.7,28.081,85650.0,1.3,81590.0,2016,1113.45,1395.4868850000003,1.881427,1675.67,2182.362,2735.1542946000004,3.68759692,3284.3132
119115,PA,38300,"Pittsburgh, PA",15-0000,Computer and Mathematical Occupations,35550.0,8.7,31.354,76770.0,1.4,72810.0,2016,1074.78,1347.021774,2.7277979999999995,3092.85,2106.5688,2640.16267704,5.346484079999999,6061.986
119778,PA,39740,"Reading, PA",15-0000,Computer and Mathematical Occupations,2350.0,6.7,13.645,73250.0,1.9,69640.0,2016,1391.75,1744.2802750000003,0.914215,157.45,2727.83,3418.7893390000004,1.7918614,308.602
120216,PA,42540,"Scranton--Wilkes-Barre--Hazleton, PA",15-0000,Computer and Mathematical Occupations,4310.0,5.2,16.787,61430.0,5.2,58160.0,2016,3194.36,4003.4913880000004,0.872924,224.12,6260.9456,7846.843120480001,1.71093104,439.2752
120683,PA,44300,"State College, PA",15-0000,Computer and Mathematical Occupations,2580.0,3.1,37.768,75300.0,5.1,70110.0,2016,3840.3,4813.047990000001,1.170808,79.98,7526.988,9433.574060400002,2.29478368,156.76080000000002
120942,PA,48700,"Williamsport, PA",15-0000,Computer and Mathematical Occupations,440.0,6.6,8.545,58110.0,2.6,56640.0,2016,1510.86,1893.5608380000003,0.56397,29.04,2961.2855999999997,3711.3792424800004,1.1053811999999998,56.9184
121204,PA,49620,"York-Hanover, PA",15-0000,Computer and Mathematical Occupations,2310.0,10.3,12.858,73940.0,2.6,73170.0,2016,1922.44,2409.394052,1.3243740000000002,237.93,3767.9824,4722.4123419200005,2.59577304,466.3428
121608,PR,10380,"Aguadilla-Isabela, PR",15-0000,Computer and Mathematical Occupations,590.0,1.9,13.456,40490.0,2.5,38020.0,2016,1012.25,1268.652925,0.255664,11.21,1984.01,2486.559733,0.50110144,21.971600000000002
121785,PR,11640,"Arecibo, PR",15-0000,Computer and Mathematical Occupations,210.0,29.0,7.606,28800.0,7.9,23700.0,2016,2275.2,2851.50816,2.20574,60.9,4459.392,5588.9559936,4.3232504,119.36399999999999
121932,PR,25020,"Guayama, PR",15-0000,Computer and Mathematical Occupations,40.0,2.8,3.673,43350.0,4.8,40600.0,2016,2080.8,2607.86664,0.10284399999999999,1.12,4078.3680000000004,5111.4186144000005,0.20157424,2.1952000000000003
122022,PR,32420,"Mayagüez, PR",15-0000,Computer and Mathematical Occupations,220.0,5.1,7.503,30960.0,3.5,27960.0,2016,1083.6,1358.07588,0.38265299999999997,11.22,2123.8559999999998,2661.8287248,0.74999988,21.9912
122415,PR,41900,"San German, PR",15-0000,Computer and Mathematical Occupations,80.0,12.2,4.169,29150.0,11.6,20170.0,2016,3381.4,4237.90862,0.5086179999999999,9.76,6627.544,8306.3008952,0.9968912799999998,19.1296
122567,PR,41980,"San Juan-Carolina-Caguas, PR",15-0000,Computer and Mathematical Occupations,8650.0,2.3,12.878,45020.0,1.3,40260.0,2016,585.26,733.5063580000001,0.296194,198.95,1147.1096,1437.6724616800002,0.58054024,389.94199999999995
123127,RI,77200,"Providence-Warwick, RI-MA",15-0000,Computer and Mathematical Occupations,15170.0,3.9,26.833,85280.0,1.5,84360.0,2016,1279.2,1603.22136,1.046487,591.63,2507.232,3142.3138656,2.05111452,1159.5948
123735,SC,16700,"Charleston-North Charleston, SC",15-0000,Computer and Mathematical Occupations,9990.0,3.8,30.488,75920.0,1.9,73280.0,2016,1442.48,1807.8601840000001,1.158544,379.62,2827.2608,3543.40596064,2.27074624,744.0552
124219,SC,17900,"Columbia, SC",15-0000,Computer and Mathematical Occupations,10830.0,3.5,28.971,68990.0,2.6,64920.0,2016,1793.74,2248.0943420000003,1.013985,379.05,3515.7304,4406.26491032,1.9874105999999998,742.938
124722,SC,22500,"Florence, SC",15-0000,Computer and Mathematical Occupations,1100.0,6.1,13.118,63560.0,3.5,56930.0,2016,2224.6,2788.0911800000003,0.8001980000000001,67.1,4360.215999999999,5464.658712800001,1.56838808,131.516
125061,SC,24860,"Greenville-Anderson-Mauldin, SC",15-0000,Computer and Mathematical Occupations,7100.0,4.7,17.929,72620.0,4.4,62900.0,2016,3195.28,4004.644424,0.842663,333.7,6262.7488,7849.10307104,1.6516194800000001,654.052
125548,SC,25940,"Hilton Head Island-Bluffton-Beaufort, SC",15-0000,Computer and Mathematical Occupations,670.0,11.4,9.296,94100.0,13.6,66970.0,2016,12797.6,16039.232080000002,1.059744,76.38,25083.296,31436.8948768,2.07709824,149.70479999999998
125817,SC,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",15-0000,Computer and Mathematical Occupations,1250.0,11.7,8.187,62320.0,6.7,54570.0,2016,4175.44,5233.078952,0.9578789999999999,146.25,8183.862399999999,10256.83474592,1.8774428399999998,286.65
126181,SC,43900,"Spartanburg, SC",15-0000,Computer and Mathematical Occupations,1720.0,9.0,12.074,63300.0,3.8,57780.0,2016,2405.4,3014.68782,1.08666,154.8,4714.584,5908.7881272,2.1298535999999997,303.408
126536,SC,44940,"Sumter, SC",15-0000,Computer and Mathematical Occupations,430.0,16.2,12.04,66280.0,4.5,60650.0,2016,2982.6,3738.0925800000005,1.9504799999999998,69.66,5845.896,7326.6614568,3.8229407999999996,136.53359999999998
126717,SD,39660,"Rapid City, SD",15-0000,Computer and Mathematical Occupations,940.0,5.0,14.339,62450.0,3.0,60150.0,2016,1873.5,2348.05755,0.7169500000000001,47.0,3672.06,4602.192798,1.4052220000000002,92.12
127038,SD,43620,"Sioux Falls, SD",15-0000,Computer and Mathematical Occupations,4430.0,1.9,29.688,66140.0,1.5,61090.0,2016,992.1,1243.39893,0.5640719999999999,84.17,1944.516,2437.0619028,1.1055811199999999,164.9732
127455,TN,16860,"Chattanooga, TN-GA",15-0000,Computer and Mathematical Occupations,4520.0,7.0,19.033,74390.0,2.1,73440.0,2016,1562.19,1957.892727,1.3323099999999999,316.4,3061.8924,3837.46974492,2.6113275999999996,620.1439999999999
127907,TN,17300,"Clarksville, TN-KY",15-0000,Computer and Mathematical Occupations,920.0,5.9,10.88,66200.0,3.7,66710.0,2016,2449.4,3069.83302,0.64192,54.28,4800.8240000000005,6016.8727192,1.2581632,106.3888
128200,TN,17420,"Cleveland, TN",15-0000,Computer and Mathematical Occupations,250.0,13.4,5.385,58580.0,5.6,51520.0,2016,3280.48,4111.4255840000005,0.7215900000000001,33.5,6429.7408,8058.394144640001,1.4143164000000001,65.66
