,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
42953,IA,11180,"Ames, IA",15-0000,Computer and Mathematical Occupations,1410.0,7.0,32.035,79490.0,7.8,70160.0,2017,6200.22,7770.735726000001,2.24245,98.7,12152.4312,15230.64202296,4.395201999999999,193.452
43202,IA,16300,"Cedar Rapids, IA",15-0000,Computer and Mathematical Occupations,6020.0,3.0,42.826,81420.0,3.4,81020.0,2017,2768.28,3469.485324,1.28478,180.6,5425.8288,6800.191235040001,2.5181688,353.976
43612,IA,19340,"Davenport-Moline-Rock Island, IA-IL",15-0000,Computer and Mathematical Occupations,4510.0,12.6,24.832,79740.0,4.8,78890.0,2017,3827.52,4797.030816,3.128832,568.26,7501.9392,9402.18039936,6.13251072,1113.7896
44074,IA,19780,"Des Moines-West Des Moines, IA",15-0000,Computer and Mathematical Occupations,14830.0,3.6,40.81,83090.0,1.9,81020.0,2017,1578.71,1978.597243,1.4691600000000002,533.88,3094.2716,3878.05059628,2.8795536000000004,1046.4048
44838,IA,26980,"Iowa City, IA",15-0000,Computer and Mathematical Occupations,2330.0,3.5,25.276,71220.0,2.1,70790.0,2017,1495.62,1874.460546,0.8846599999999999,81.55,2931.4152,3673.94267016,1.7339335999999999,159.838
45141,IA,43580,"Sioux City, IA-NE-SD",15-0000,Computer and Mathematical Occupations,870.0,6.8,10.24,70210.0,3.3,67130.0,2017,2316.93,2903.808369,0.69632,59.16,4541.1828,5691.464403239999,1.3647872,115.9536
45477,IA,47940,"Waterloo-Cedar Falls, IA",15-0000,Computer and Mathematical Occupations,1340.0,12.4,15.156,66130.0,2.1,63570.0,2017,1388.73,1740.4953090000001,1.8793440000000001,166.16,2721.9108,3411.37080564,3.68351424,325.67359999999996
45820,ID,14260,"Boise City, ID",15-0000,Computer and Mathematical Occupations,8540.0,3.3,27.701,69820.0,3.2,66930.0,2017,2234.24,2800.1729920000002,0.914133,281.82,4379.1104,5488.33906432,1.79170068,552.3672
46298,ID,17660,"Coeur d'Alene, ID",15-0000,Computer and Mathematical Occupations,650.0,10.1,10.91,60590.0,4.1,55080.0,2017,2484.1899999999996,3113.4353269999997,1.10191,65.65,4869.012399999999,6102.333240919999,2.1597435999999997,128.674
46575,ID,26820,"Idaho Falls, ID",15-0000,Computer and Mathematical Occupations,1550.0,12.9,23.97,83130.0,10.0,80680.0,2017,8313.0,10418.6829,3.0921299999999996,199.95,16293.48,20420.618484,6.0605747999999995,391.902
46842,ID,30300,"Lewiston, ID-WA",15-0000,Computer and Mathematical Occupations,240.0,30.5,8.966,63980.0,4.6,61570.0,2017,2943.08,3688.5621640000004,2.7346299999999997,73.2,5768.4367999999995,7229.581841440001,5.359874799999999,143.472
47016,ID,38540,"Pocatello, ID",15-0000,Computer and Mathematical Occupations,370.0,7.2,11.244,65560.0,6.6,58010.0,2017,4326.96,5422.978967999999,0.8095680000000001,26.64,8480.8416,10629.038777279999,1.5867532800000002,52.2144
47218,IL,14010,"Bloomington, IL",15-0000,Computer and Mathematical Occupations,4710.0,25.4,52.956,85250.0,2.5,81750.0,2017,2131.25,2671.095625,13.450824,1196.34,4177.25,5235.347425,26.363615040000003,2344.8264
47511,IL,16060,"Carbondale-Marion, IL",15-0000,Computer and Mathematical Occupations,690.0,8.4,13.181,58710.0,4.9,55490.0,2017,2876.79,3605.480907,1.107204,57.96,5638.5084,7066.74257772,2.17011984,113.6016
47764,IL,16580,"Champaign-Urbana, IL",15-0000,Computer and Mathematical Occupations,3060.0,9.8,30.878,75650.0,3.2,70130.0,2017,2420.8,3033.98864,3.026044,299.88000000000005,4744.768,5946.6177344,5.931046240000001,587.7648
48119,IL,16974,"Chicago-Naperville-Arlington Heights, IL Metropolitan Division",15-0000,Computer and Mathematical Occupations,123580.0,3.0,33.744,88360.0,0.8,84880.0,2017,706.88,885.9327040000001,1.0123199999999999,3707.4,1385.4848,1736.4280998400002,1.9841471999999998,7266.504
48793,IL,19180,"Danville, IL",15-0000,Computer and Mathematical Occupations,260.0,10.8,10.137,66620.0,2.9,61730.0,2017,1931.98,2421.350534,1.094796,28.08,3786.6808,4745.84704664,2.1458001600000003,55.03679999999999
48953,IL,19500,"Decatur, IL",15-0000,Computer and Mathematical Occupations,420.0,12.3,8.664,69830.0,6.1,63140.0,2017,4259.63,5338.594279,1.065672,51.66,8348.8748,10463.64478684,2.0887171199999996,101.25359999999999
49205,IL,20994,"Elgin, IL Metropolitan Division",15-0000,Computer and Mathematical Occupations,3810.0,8.9,15.116,78250.0,2.7,73320.0,2017,2112.75,2647.909575,1.345324,339.09,4140.99,5189.9027670000005,2.63683504,664.6163999999999
49626,IL,28100,"Kankakee, IL",15-0000,Computer and Mathematical Occupations,390.0,10.6,8.754,63800.0,4.9,57750.0,2017,3126.2,3918.06646,0.9279239999999999,41.34,6127.352,7679.4102616,1.8187310399999996,81.02640000000001
49871,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",15-0000,Computer and Mathematical Occupations,14190.0,19.8,34.889,90560.0,1.8,88900.0,2017,1630.08,2042.9792640000003,6.908022000000001,2809.62,3194.9568,4004.2393574400003,13.539723120000001,5506.8552
50370,IL,37900,"Peoria, IL",15-0000,Computer and Mathematical Occupations,4340.0,4.6,25.455,89080.0,5.7,87610.0,2017,5077.56,6363.705948000001,1.1709299999999998,199.64,9952.017600000001,12472.863658080001,2.2950227999999995,391.29439999999994
50754,IL,40420,"Rockford, IL",15-0000,Computer and Mathematical Occupations,1740.0,24.3,12.106,69150.0,3.3,68610.0,2017,2281.95,2859.967935,2.9417579999999997,422.82,4472.621999999999,5605.5371526,5.765845679999999,828.7271999999999
51113,IL,44100,"Springfield, IL",15-0000,Computer and Mathematical Occupations,3220.0,9.4,30.186,82230.0,3.0,80830.0,2017,2466.9,3091.7657700000004,2.837484,302.68,4835.124,6059.860909200001,5.561468639999999,593.2528
51443,IN,14020,"Bloomington, IN",15-0000,Computer and Mathematical Occupations,1620.0,7.0,23.746,65560.0,3.6,61140.0,2017,2360.16,2957.988528,1.6622199999999998,113.4,4625.9136,5797.657514879999,3.2579511999999995,222.264
51710,IN,18020,"Columbus, IN",15-0000,Computer and Mathematical Occupations,920.0,28.8,18.774,73640.0,3.3,72690.0,2017,2430.12,3045.6693960000002,5.406912000000001,264.96,4763.035199999999,5969.512016160001,10.597547520000003,519.3216
51933,IN,21140,"Elkhart-Goshen, IN",15-0000,Computer and Mathematical Occupations,1080.0,11.7,8.473,62810.0,3.0,58330.0,2017,1884.3,2361.59319,0.991341,126.36,3693.228,4628.7226524,1.94302836,247.66559999999998
52271,IN,21780,"Evansville, IN-KY",15-0000,Computer and Mathematical Occupations,2110.0,6.8,13.712,66570.0,2.3,61040.0,2017,1531.11,1918.9401630000002,0.9324159999999999,143.48,3000.9755999999998,3761.1227194800003,1.8275353599999997,281.2208
52706,IN,23060,"Fort Wayne, IN",15-0000,Computer and Mathematical Occupations,4080.0,8.4,19.113,73740.0,3.2,69050.0,2017,2359.68,2957.3869440000003,1.6054920000000001,342.72,4624.9728,5796.478410240001,3.1467643200000004,671.7312000000001
53161,IN,23844,"Gary, IN Metropolitan Division",15-0000,Computer and Mathematical Occupations,2660.0,6.6,9.904,61360.0,6.0,56660.0,2017,3681.6,4614.1492800000005,0.653664,175.56,7215.936,9043.732588800001,1.2811814400000001,344.0976
53643,IN,26900,"Indianapolis-Carmel-Anderson, IN",15-0000,Computer and Mathematical Occupations,32050.0,3.5,31.137,77600.0,1.2,74040.0,2017,931.2,1167.07296,1.089795,1121.75,1825.152,2287.4630016,2.1359982,2198.63
54432,IN,29200,"Lafayette-West Lafayette, IN",15-0000,Computer and Mathematical Occupations,1510.0,4.5,16.424,64980.0,2.1,61500.0,2017,1364.58,1710.228114,0.73908,67.95,2674.5768,3352.04710344,1.4485967999999998,133.18200000000002
54720,IN,33140,"Michigan City-La Porte, IN",15-0000,Computer and Mathematical Occupations,260.0,17.6,6.534,66800.0,3.2,62480.0,2017,2137.6,2679.05408,1.1499840000000001,45.76,4189.696,5250.9459968,2.25396864,89.6896
54936,IN,34620,"Muncie, IN",15-0000,Computer and Mathematical Occupations,860.0,9.4,18.613,65700.0,3.1,61790.0,2017,2036.7,2552.59611,1.749622,80.84,3991.9320000000002,5003.088375599999,3.4292591199999998,158.4464
55164,IN,43780,"South Bend-Mishawaka, IN-MI",15-0000,Computer and Mathematical Occupations,2290.0,6.9,17.085,61900.0,2.0,57020.0,2017,1238.0,1551.5854000000002,1.178865,158.01,2426.48,3041.1073840000004,2.3105754000000003,309.6996
55545,IN,45460,"Terre Haute, IN",15-0000,Computer and Mathematical Occupations,640.0,11.2,9.439,65020.0,3.5,62590.0,2017,2275.7,2852.1348100000005,1.0571679999999999,71.68,4460.371999999999,5590.184227600001,2.07204928,140.49280000000002
55827,KS,29940,"Lawrence, KS",15-0000,Computer and Mathematical Occupations,1760.0,4.8,35.618,85560.0,7.2,78500.0,2017,6160.32,7720.729056,1.7096639999999999,84.48,12074.2272,15132.62894976,3.3509414399999997,165.5808
56061,KS,31740,"Manhattan, KS",15-0000,Computer and Mathematical Occupations,530.0,4.2,14.098,60660.0,2.7,57790.0,2017,1637.82,2052.679806,0.5921160000000001,22.26,3210.1272,4023.25241976,1.1605473600000002,43.6296
56277,KS,45820,"Topeka, KS",15-0000,Computer and Mathematical Occupations,2810.0,3.1,25.669,68720.0,3.0,62540.0,2017,2061.6,2583.80328,0.7957390000000001,87.11,4040.736,5064.2544288,1.5596484400000001,170.7356
56643,KS,48620,"Wichita, KS",15-0000,Computer and Mathematical Occupations,5410.0,5.1,18.244,69880.0,2.5,65100.0,2017,1747.0,2189.5151,0.9304439999999999,275.90999999999997,3424.12,4291.449596,1.8236702399999998,540.7836
57123,KY,14540,"Bowling Green, KY",15-0000,Computer and Mathematical Occupations,670.0,12.7,9.109,57830.0,3.1,54870.0,2017,1792.73,2246.8285090000004,1.1568429999999998,85.09,3513.7508,4403.78387764,2.26741228,166.7764
57405,KY,21060,"Elizabethtown-Fort Knox, KY",15-0000,Computer and Mathematical Occupations,1280.0,9.1,23.693,75120.0,4.6,76970.0,2017,3455.52,4330.803216,2.156063,116.48,6772.8192,8488.37430336,4.22588348,228.3008
57663,KY,30460,"Lexington-Fayette, KY",15-0000,Computer and Mathematical Occupations,5060.0,8.5,18.587,69500.0,2.7,64480.0,2017,1876.5,2351.8174500000005,1.5798949999999998,430.1,3677.94,4609.562202000001,3.0965941999999997,842.996
58145,KY,31140,"Louisville/Jefferson County, KY-IN",15-0000,Computer and Mathematical Occupations,15200.0,8.1,23.507,73130.0,2.2,70690.0,2017,1608.86,2016.384238,1.904067,1231.2,3153.3655999999996,3952.11310648,3.73197132,2413.152
58709,KY,36980,"Owensboro, KY",15-0000,Computer and Mathematical Occupations,350.0,5.9,6.91,63060.0,3.7,56160.0,2017,2333.22,2924.224626,0.40769000000000005,20.65,4573.111199999999,5731.48026696,0.7990724000000001,40.474
58955,LA,10780,"Alexandria, LA",15-0000,Computer and Mathematical Occupations,330.0,17.0,5.424,62350.0,3.4,61240.0,2017,2119.9,2656.8706700000002,0.9220800000000001,56.1,4155.004,5207.4665132,1.8072768000000001,109.956
59229,LA,12940,"Baton Rouge, LA",15-0000,Computer and Mathematical Occupations,5070.0,6.1,12.922,62140.0,2.5,57850.0,2017,1553.5,1947.00155,0.788242,309.27,3044.86,3816.1230379999997,1.54495432,606.1691999999999
59713,LA,25220,"Hammond, LA",15-0000,Computer and Mathematical Occupations,650.0,3.4,15.268,62090.0,2.9,57080.0,2017,1800.61,2256.704513,0.519112,22.1,3529.1955999999996,4423.14084548,1.01745952,43.316
59918,LA,26380,"Houma-Thibodaux, LA",15-0000,Computer and Mathematical Occupations,380.0,11.2,4.569,55000.0,3.0,52630.0,2017,1650.0,2067.945,0.511728,42.56,3234.0,4053.1722000000004,1.00298688,83.41760000000001
60217,LA,29180,"Lafayette, LA",15-0000,Computer and Mathematical Occupations,1580.0,6.5,8.031,58700.0,2.7,55220.0,2017,1584.9,1986.3551700000003,0.522015,102.7,3106.404,3893.2561332000005,1.0231494,201.292
60642,LA,29340,"Lake Charles, LA",15-0000,Computer and Mathematical Occupations,520.0,9.6,4.691,55490.0,4.0,48830.0,2017,2219.6,2781.8246799999997,0.450336,49.92,4350.416,5452.376372799999,0.88265856,97.8432
60937,LA,33740,"Monroe, LA",15-0000,Computer and Mathematical Occupations,800.0,7.6,10.443,66540.0,5.3,60790.0,2017,3526.62,4419.912846,0.7936679999999999,60.8,6912.1752,8663.02917816,1.5555892799999997,119.16799999999999
61255,LA,35380,"New Orleans-Metairie, LA",15-0000,Computer and Mathematical Occupations,7700.0,3.9,13.92,66950.0,3.3,61060.0,2017,2209.35,2768.9783550000006,0.5428799999999999,300.3,4330.326,5427.197575800001,1.0640447999999998,588.588
61803,LA,43340,"Shreveport-Bossier City, LA",15-0000,Computer and Mathematical Occupations,1210.0,11.5,6.941,62620.0,2.5,59740.0,2017,1565.5,1962.0411500000002,0.798215,139.15,3068.38,3845.6006540000003,1.5645014,272.734
62222,MA,70900,"Barnstable Town, MA",15-0000,Computer and Mathematical Occupations,900.0,4.6,8.754,78370.0,2.5,74410.0,2017,1959.25,2455.528025,0.40268399999999993,41.4,3840.13,4812.834929,0.7892606399999998,81.14399999999999
62573,MA,71654,"Boston-Cambridge-Newton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,97910.0,1.8,53.221,96680.0,0.9,93160.0,2017,870.12,1090.521396,0.957978,1762.38,1705.4352,2137.4219361600003,1.87763688,3454.2648000000004
63219,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,720.0,13.8,9.035,78820.0,2.3,74490.0,2017,1812.86,2272.0574380000003,1.24683,99.36,3553.2056,4453.2325784800005,2.4437868000000003,194.7456
63545,MA,73104,"Framingham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,13320.0,4.7,77.019,98400.0,2.0,94880.0,2017,1968.0,2466.4944,3.6198930000000002,626.04,3857.2799999999997,4834.329024,7.09499028,1227.0384
63916,MA,73604,"Haverhill-Newburyport-Amesbury Town, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,790.0,9.7,11.973,82820.0,3.0,75580.0,2017,2484.6,3113.94918,1.161381,76.63,4869.816,6103.3403928,2.2763067599999998,150.1948
64214,MA,74204,"Lawrence-Methuen Town-Salem, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,1780.0,6.6,21.661,81800.0,3.7,77810.0,2017,3026.6,3793.2377800000004,1.429626,117.48,5932.1359999999995,7434.746048800001,2.80206696,230.26080000000002
64508,MA,74500,"Leominster-Gardner, MA",15-0000,Computer and Mathematical Occupations,420.0,11.4,8.324,76840.0,3.7,73400.0,2017,2843.08,3563.2321640000005,0.9489360000000001,47.88,5572.4367999999995,6983.9350414400005,1.8599145600000002,93.8448
64772,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,9800.0,13.2,62.973,115760.0,6.6,107170.0,2017,7640.16,9575.412528,8.312435999999998,1293.6,14974.7136,18767.80855488,16.292374559999995,2535.4559999999997
65143,MA,74854,"Lynn-Saugus-Marblehead, MA NECTA Division",15-0000,Computer and Mathematical Occupations,430.0,10.2,9.9,93660.0,8.9,82380.0,2017,8335.74,10447.182942000001,1.0097999999999998,43.86,16338.0504,20476.478566320002,1.9792079999999996,85.9656
65353,MA,75550,"New Bedford, MA",15-0000,Computer and Mathematical Occupations,670.0,8.8,10.222,83320.0,2.9,81590.0,2017,2416.28,3028.323724,0.8995360000000001,58.96000000000001,4735.9088,5935.5144990399995,1.7630905600000002,115.56160000000001
65636,MA,76524,"Peabody-Salem-Beverly, MA NECTA Division",15-0000,Computer and Mathematical Occupations,1820.0,12.5,19.199,86800.0,2.2,80580.0,2017,1909.6000000000004,2393.3016800000005,2.399875,227.5,3742.8160000000007,4690.8712928,4.703755,445.9
65958,MA,76600,"Pittsfield, MA",15-0000,Computer and Mathematical Occupations,710.0,35.9,17.735,83540.0,4.7,81370.0,2017,3926.38,4920.932054000001,6.366864999999999,254.89,7695.7048,9645.026825840001,12.479055399999998,499.58439999999996
66209,MA,78100,"Springfield, MA-CT",15-0000,Computer and Mathematical Occupations,5510.0,6.2,16.774,80240.0,2.5,78030.0,2017,2006.0,2514.1198,1.0399880000000001,341.62,3931.7599999999998,4927.674808,2.03837648,669.5752
66733,MA,78254,"Taunton-Middleborough-Norton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,860.0,8.8,14.453,104040.0,3.0,105060.0,2017,3121.2,3911.7999600000003,1.271864,75.68,6117.552,7667.1279216,2.49285344,148.33280000000002
67003,MA,79600,"Worcester, MA-CT",15-0000,Computer and Mathematical Occupations,6270.0,9.0,22.249,86050.0,1.9,83080.0,2017,1634.95,2049.082835,2.00241,564.3,3204.502,4016.2023566000003,3.9247235999999996,1106.0279999999998
67502,MD,12580,"Baltimore-Columbia-Towson, MD",15-0000,Computer and Mathematical Occupations,61410.0,2.8,45.141,99060.0,1.4,95610.0,2017,1386.84,1738.1265720000001,1.2639479999999998,1719.48,2718.2063999999996,3406.7280811200003,2.4773380799999996,3370.1808
68157,MD,15680,"California-Lexington Park, MD",15-0000,Computer and Mathematical Occupations,5510.0,22.2,121.168,102610.0,2.5,102770.0,2017,2565.25,3215.027825,26.899296,1223.22,5027.89,6301.4545370000005,52.72262016,2397.5112
68579,MD,25180,"Hagerstown-Martinsburg, MD-WV",15-0000,Computer and Mathematical Occupations,2540.0,10.0,24.757,82570.0,5.3,74990.0,2017,4376.21,5484.703993,2.4757000000000002,254.0,8577.3716,10750.01982628,4.852372000000001,497.84
68923,MD,41540,"Salisbury, MD-DE",15-0000,Computer and Mathematical Occupations,1340.0,6.0,8.475,74250.0,3.2,67430.0,2017,2376.0,2977.8408,0.5085,80.4,4656.96,5836.567967999999,0.9966599999999999,157.584
69348,MD,43524,"Silver Spring-Frederick-Rockville, MD Metropolitan Division",15-0000,Computer and Mathematical Occupations,34230.0,3.2,58.585,102010.0,2.5,97690.0,2017,2550.25,3196.228325,1.8747200000000002,1095.36,4998.49,6264.607517,3.6744512000000005,2146.9055999999996
69877,ME,70750,"Bangor, ME",15-0000,Computer and Mathematical Occupations,810.0,6.3,12.559,60670.0,3.1,57120.0,2017,1880.77,2357.169041,0.791217,51.03,3686.3091999999997,4620.05132036,1.55078532,100.0188
70158,ME,74650,"Lewiston-Auburn, ME",15-0000,Computer and Mathematical Occupations,830.0,21.0,16.536,69370.0,2.1,66530.0,2017,1456.77,1825.769841,3.47256,174.3,2855.2691999999997,3578.50888836,6.8062176,341.62800000000004
70436,ME,76750,"Portland-South Portland, ME",15-0000,Computer and Mathematical Occupations,6010.0,4.3,29.505,80460.0,2.1,75820.0,2017,1689.66,2117.650878,1.268715,258.43,3311.7336,4150.59572088,2.4866814,506.5228
70904,MI,11460,"Ann Arbor, MI",15-0000,Computer and Mathematical Occupations,7950.0,5.2,37.13,82320.0,4.5,77260.0,2017,3704.4,4642.724520000001,1.9307600000000003,413.4,7260.624,9099.740059200001,3.7842896000000006,810.2639999999999
71315,MI,12980,"Battle Creek, MI",15-0000,Computer and Mathematical Occupations,970.0,3.2,17.269,84120.0,5.2,76980.0,2017,4374.24,5482.234992000001,0.552608,31.04,8573.5104,10745.180584320002,1.08311168,60.8384
71751,MI,19804,"Detroit-Dearborn-Livonia, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,22910.0,6.8,31.167,83320.0,1.6,80490.0,2017,1333.12,1670.7992960000001,2.119356,1557.88,2612.9152,3274.76662016,4.15393776,3053.4448
72310,MI,22420,"Flint, MI",15-0000,Computer and Mathematical Occupations,2500.0,27.8,18.078,68050.0,2.4,68250.0,2017,1633.2,2046.88956,5.025684,695.0,3201.072,4011.9035376,9.85034064,1362.2
72660,MI,24340,"Grand Rapids-Wyoming, MI",15-0000,Computer and Mathematical Occupations,9770.0,5.8,17.702,66190.0,1.6,62470.0,2017,1059.04,1327.2948320000003,1.0267160000000002,566.66,2075.7183999999997,2601.4978707200003,2.01236336,1110.6535999999999
73201,MI,27100,"Jackson, MI",15-0000,Computer and Mathematical Occupations,1210.0,13.4,20.366,86570.0,4.8,87130.0,2017,4155.36,5207.912688,2.729044,162.14,8144.5055999999995,10207.508868480001,5.34892624,317.79439999999994
73461,MI,28020,"Kalamazoo-Portage, MI",15-0000,Computer and Mathematical Occupations,2340.0,12.9,16.846,67750.0,2.9,62850.0,2017,1964.75,2462.4211750000004,2.173134,301.86,3850.91,4826.3455030000005,4.25934264,591.6456000000001
73836,MI,29620,"Lansing-East Lansing, MI",15-0000,Computer and Mathematical Occupations,7650.0,4.1,35.546,69390.0,2.1,68790.0,2017,1457.19,1826.296227,1.4573859999999998,313.65,2856.0924,3579.54060492,2.8564765599999995,614.7539999999999
74429,MI,33780,"Monroe, MI",15-0000,Computer and Mathematical Occupations,300.0,28.1,7.963,83690.0,5.6,79180.0,2017,4686.639999999999,5873.765911999999,2.237603,84.3,9185.8144,11512.581187519998,4.38570188,165.22799999999998
74619,MI,34740,"Muskegon, MI",15-0000,Computer and Mathematical Occupations,360.0,6.5,5.878,70290.0,3.9,66430.0,2017,2741.31,3435.683823,0.38207,23.4,5372.9676,6733.94029308,0.7488572,45.864
74866,MI,35660,"Niles-Benton Harbor, MI",15-0000,Computer and Mathematical Occupations,750.0,7.9,12.007,77450.0,7.8,74600.0,2017,6041.1,7571.310630000001,0.948553,59.25,11840.556,14839.768834800001,1.8591638799999999,116.13
75128,MI,40980,"Saginaw, MI",15-0000,Computer and Mathematical Occupations,880.0,10.6,10.353,64890.0,2.5,63330.0,2017,1622.25,2033.165925,1.097418,93.28,3179.61,3985.005213,2.15093928,182.8288
75437,MI,47664,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,46360.0,4.8,37.641,82770.0,1.4,80780.0,2017,1158.7799999999997,1452.2989739999998,1.806768,2225.28,2271.2087999999994,2846.50598904,3.5412652799999997,4361.5488000000005
76042,MN,20260,"Duluth, MN-WI",15-0000,Computer and Mathematical Occupations,1730.0,11.8,13.748,68150.0,1.9,65500.0,2017,1294.85,1622.835505,1.6222640000000002,204.14,2537.906,3180.7575898,3.17963744,400.1144
76437,MN,31860,"Mankato-North Mankato, MN",15-0000,Computer and Mathematical Occupations,970.0,10.3,18.543,61150.0,4.9,54140.0,2017,2996.35,3755.325455,1.909929,99.91,5872.846,7360.4378918,3.74346084,195.8236
76728,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-0000,Computer and Mathematical Occupations,79230.0,3.4,41.004,88660.0,1.1,84730.0,2017,975.2600000000001,1222.2933580000004,1.394136,2693.82,1911.5096,2395.6949816800006,2.73250656,5279.8872
77412,MN,40340,"Rochester, MN",15-0000,Computer and Mathematical Occupations,3750.0,37.9,32.639,90810.0,2.2,89180.0,2017,1997.8200000000004,2503.8678060000007,12.370181,1421.25,3915.7272000000007,4907.580899760002,24.24555476,2785.65
77747,MN,41060,"St. Cloud, MN",15-0000,Computer and Mathematical Occupations,1760.0,11.7,16.747,70750.0,2.8,65640.0,2017,1981.0,2482.7873,1.959399,205.92,3882.7599999999998,4866.263108,3.8404220399999995,403.60319999999996
78101,MO,16020,"Cape Girardeau, MO-IL",15-0000,Computer and Mathematical Occupations,450.0,5.9,10.612,53040.0,3.4,48330.0,2017,1803.36,2260.151088,0.626108,26.55,3534.5856,4429.89613248,1.2271716799999999,52.038000000000004
78359,MO,17860,"Columbia, MO",15-0000,Computer and Mathematical Occupations,3040.0,12.1,32.717,61890.0,3.4,57740.0,2017,2104.26,2637.269058,3.958757,367.84,4124.3496000000005,5169.04735368,7.759163719999999,720.9663999999999
78680,MO,27620,"Jefferson City, MO",15-0000,Computer and Mathematical Occupations,2780.0,8.9,37.559,56650.0,3.7,53720.0,2017,2096.05,2626.9794650000003,3.3427510000000002,247.42,4108.258000000001,5148.879751400001,6.55179196,484.9432
78977,MO,27900,"Joplin, MO",15-0000,Computer and Mathematical Occupations,940.0,11.5,12.069,63050.0,2.9,60250.0,2017,1828.45,2291.596385,1.3879350000000001,108.1,3583.762,4491.5289146,2.7203526,211.87599999999998
79301,MO,28140,"Kansas City, MO-KS",15-0000,Computer and Mathematical Occupations,44440.0,3.1,42.111,79800.0,1.2,77360.0,2017,957.6,1200.16008,1.3054409999999999,1377.64,1876.896,2352.3137568,2.55866436,2700.1744000000003
79948,MO,41140,"St. Joseph, MO-KS",15-0000,Computer and Mathematical Occupations,670.0,24.6,12.526,70440.0,6.9,63700.0,2017,4860.36,6091.489188,3.0813960000000002,164.82,9526.3056,11939.318808479999,6.03953616,323.0472
80222,MO,41180,"St. Louis, MO-IL",15-0000,Computer and Mathematical Occupations,47310.0,3.6,34.873,84270.0,1.4,82510.0,2017,1179.7799999999997,1478.6182739999997,1.255428,1703.16,2312.3687999999993,2898.0918170399996,2.46063888,3338.1936
80902,MO,44180,"Springfield, MO",15-0000,Computer and Mathematical Occupations,4680.0,8.5,22.908,58760.0,2.2,56230.0,2017,1292.7200000000003,1620.1659760000005,1.9471800000000001,397.8,2533.7312000000006,3175.525312960001,3.8164728,779.688
81348,MS,25060,"Gulfport-Biloxi-Pascagoula, MS",15-0000,Computer and Mathematical Occupations,2560.0,5.0,17.078,69840.0,2.4,67920.0,2017,1676.16,2100.7313280000003,0.8539,128.0,3285.2736,4117.43340288,1.673644,250.88
81744,MS,25620,"Hattiesburg, MS",15-0000,Computer and Mathematical Occupations,440.0,18.2,7.146,68810.0,4.0,64820.0,2017,2752.4,3449.5829200000003,1.3005719999999998,80.08,5394.704,6761.1825232,2.5491211199999997,156.9568
82024,MS,27140,"Jackson, MS",15-0000,Computer and Mathematical Occupations,4350.0,7.9,16.569,70540.0,3.6,63150.0,2017,2539.44,3182.6801520000004,1.3089509999999998,343.65,4977.3024,6238.05309792,2.5655439599999994,673.554
82492,MT,13740,"Billings, MT",15-0000,Computer and Mathematical Occupations,1590.0,12.4,18.376,64260.0,4.0,57890.0,2017,2570.4,3221.48232,2.278624,197.16,5037.984,6314.1053472,4.46610304,386.4336
82817,MT,24500,"Great Falls, MT",15-0000,Computer and Mathematical Occupations,550.0,18.4,15.352,51650.0,12.5,44490.0,2017,6456.25,8091.618125,2.8247679999999997,101.2,12654.25,15859.571525,5.5365452799999995,198.352
83044,MT,33540,"Missoula, MT",15-0000,Computer and Mathematical Occupations,1310.0,8.0,22.054,58020.0,7.4,49020.0,2017,4293.48,5381.018484,1.7643199999999999,104.8,8415.2208,10546.79622864,3.4580672,205.408
83345,NC,11700,"Asheville, NC",15-0000,Computer and Mathematical Occupations,2040.0,3.1,10.662,69970.0,4.1,59980.0,2017,2868.77,3595.429441,0.33052200000000004,63.24,5622.7892,7047.04170436,0.6478231200000001,123.9504
83764,NC,15500,"Burlington, NC",15-0000,Computer and Mathematical Occupations,860.0,2.5,14.41,77230.0,3.5,74090.0,2017,2703.05,3387.7325650000002,0.36024999999999996,21.5,5297.978,6639.9558274,0.7060899999999999,42.14
84039,NC,16740,"Charlotte-Concord-Gastonia, NC-SC",15-0000,Computer and Mathematical Occupations,47600.0,2.4,40.102,90170.0,1.2,89310.0,2017,1082.04,1356.120732,0.9624479999999999,1142.4,2120.7983999999997,2657.99663472,1.8863980799999998,2239.1040000000003
