,PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,TOT_EMP,EMP_PRSE,JOBS_1000,A_MEAN,MEAN_PRSE,A_MEDIAN,YEAR,A_MEAN_SE,A_MEDIAN_SE,JOBS_1000_SE,TOT_EMP_SE,A_MEAN_ME,A_MEDIAN_ME,JOBS_1000_ME,TOT_EMP_ME
43131,IA,19780,"Des Moines-West Des Moines, IA",15-0000,Computer and Mathematical Occupations,13000.0,2.8,37.795,76840.0,1.7,75300.0,2014,1306.28,1637.160724,1.05826,364.0,2560.3088,3208.83501904,2.0741896,713.4399999999999
43633,IA,20220,"Dubuque, IA",15-0000,Computer and Mathematical Occupations,980.0,26.0,17.31,63910.0,5.4,56360.0,2014,3451.14,4325.313762,4.5005999999999995,254.8,6764.234399999999,8477.61497352,8.821176,499.408
43895,IA,26980,"Iowa City, IA",15-0000,Computer and Mathematical Occupations,2420.0,21.0,27.117,69720.0,2.9,68540.0,2014,2021.88,2534.0222040000003,5.69457,508.2,3962.8848000000003,4966.68351984,11.1613572,996.072
44203,IA,43580,"Sioux City, IA-NE-SD",15-0000,Computer and Mathematical Occupations,650.0,9.4,9.024,62050.0,3.9,56390.0,2014,2419.95,3032.923335,0.8482559999999999,61.1,4743.102,5944.5297365999995,1.6625817599999997,119.756
44508,IA,47940,"Waterloo-Cedar Falls, IA",15-0000,Computer and Mathematical Occupations,980.0,8.4,10.889,61800.0,2.0,59570.0,2014,1236.0,1549.0788,0.914676,82.32,2422.56,3036.1944479999997,1.79276496,161.3472
44858,ID,14260,"Boise City-Nampa, ID",15-0000,Computer and Mathematical Occupations,8180.0,5.2,29.231,66450.0,2.6,62630.0,2014,1727.7,2165.32641,1.5200120000000001,425.36,3386.292,4244.0397636,2.97922352,833.7056
45352,ID,17660,"Coeur d'Alene, ID",15-0000,Computer and Mathematical Occupations,590.0,9.2,10.819,62760.0,5.6,55010.0,2014,3514.56,4404.798048000001,0.995348,54.28,6888.5376,8633.40417408,1.95088208,106.3888
45629,ID,26820,"Idaho Falls, ID",15-0000,Computer and Mathematical Occupations,450.0,10.9,8.939,56360.0,5.1,49910.0,2014,2874.36,3602.4353880000003,0.9743510000000001,49.05,5633.7456,7060.7733604800005,1.9097279600000001,96.13799999999999
45878,ID,30300,"Lewiston, ID-WA",15-0000,Computer and Mathematical Occupations,260.0,17.2,10.764,56650.0,4.7,52360.0,2014,2662.55,3336.9739150000005,1.851408,44.72,5218.598,6540.468873400001,3.62875968,87.6512
46047,ID,38540,"Pocatello, ID",15-0000,Computer and Mathematical Occupations,330.0,8.4,9.79,53820.0,4.6,48420.0,2014,2475.72,3102.819876,0.8223599999999999,27.72,4852.4112,6081.52695696,1.6118255999999997,54.331199999999995
46254,IL,14060,"Bloomington-Normal, IL",15-0000,Computer and Mathematical Occupations,4040.0,14.2,47.136,81000.0,2.8,77790.0,2014,2268.0,2842.4844,6.693312,573.68,4445.28,5571.269423999999,13.11889152,1124.4127999999998
46550,IL,16580,"Champaign-Urbana, IL",15-0000,Computer and Mathematical Occupations,2680.0,7.6,27.73,75500.0,5.4,73090.0,2014,4077.0,5109.7041,2.10748,203.68,7990.92,10015.020036,4.130660799999999,399.2128
46915,IL,16974,"Chicago-Joliet-Naperville, IL Metropolitan Division",15-0000,Computer and Mathematical Occupations,125170.0,2.7,33.363,80420.0,0.9,78540.0,2014,723.78,907.113474,0.900801,3379.59,1418.6088,1777.94240904,1.7655699599999999,6623.9964
47612,IL,19180,"Danville, IL",15-0000,Computer and Mathematical Occupations,140.0,17.7,5.328,63180.0,5.4,58220.0,2014,3411.72,4275.908676000001,0.943056,24.78,6686.971199999999,8380.781004960001,1.8483897599999999,48.5688
47765,IL,19500,"Decatur, IL",15-0000,Computer and Mathematical Occupations,250.0,12.1,5.12,60370.0,5.3,56290.0,2014,3199.61,4010.071213,0.61952,30.25,6271.2356,7859.73957748,1.2142591999999999,59.29
47955,IL,28100,"Kankakee-Bradley, IL",15-0000,Computer and Mathematical Occupations,230.0,14.4,5.676,62250.0,4.7,59890.0,2014,2925.75,3666.842475,0.8173440000000001,33.12,5734.47,7187.011251,1.60199424,64.9152
48198,IL,29404,"Lake County-Kenosha County, IL-WI Metropolitan Division",15-0000,Computer and Mathematical Occupations,13270.0,22.8,33.729,82370.0,2.0,81340.0,2014,1647.4,2064.68642,7.690212,3025.56,3228.904,4046.7853832,15.072815519999999,5930.0976
48708,IL,37900,"Peoria, IL",15-0000,Computer and Mathematical Occupations,4960.0,14.7,28.005,81700.0,6.0,78910.0,2014,4902.0,6143.676600000001,4.116735,729.12,9607.92,12041.606136,8.068800600000001,1429.0752
49112,IL,40420,"Rockford, IL",15-0000,Computer and Mathematical Occupations,1280.0,8.5,8.816,68740.0,2.2,67500.0,2014,1512.28,1895.3405240000002,0.74936,108.8,2964.0688,3714.86742704,1.4687456,213.248
49491,IL,44100,"Springfield, IL",15-0000,Computer and Mathematical Occupations,2460.0,7.7,22.51,84530.0,5.2,85710.0,2014,4395.56,5508.955348,1.7332700000000003,189.42,8615.2976,10797.55248208,3.3972092000000007,371.2632
49812,IN,11300,"Anderson, IN",15-0000,Computer and Mathematical Occupations,230.0,11.8,6.066,61700.0,4.9,58810.0,2014,3023.3,3789.10189,0.715788,27.14,5925.668000000001,7426.6397044,1.40294448,53.1944
50031,IN,14020,"Bloomington, IN",15-0000,Computer and Mathematical Occupations,1840.0,8.9,25.174,63390.0,3.6,61550.0,2014,2282.04,2860.0807320000004,2.2404859999999998,163.76,4472.7984,5605.7582347200005,4.39135256,320.96959999999996
50331,IN,18020,"Columbus, IN",15-0000,Computer and Mathematical Occupations,1080.0,19.9,22.364,66860.0,2.7,65170.0,2014,1805.22,2262.482226,4.450436,214.92,3538.2312,4434.46516296,8.72285456,421.24319999999994
50541,IN,21140,"Elkhart-Goshen, IN",15-0000,Computer and Mathematical Occupations,880.0,6.3,7.332,59820.0,2.1,58000.0,2014,1256.22,1574.4205260000003,0.461916,55.44,2462.1912,3085.8642309600004,0.9053553599999999,108.66239999999999
50892,IN,21780,"Evansville, IN-KY",15-0000,Computer and Mathematical Occupations,2150.0,8.7,12.451,64390.0,2.6,59770.0,2014,1674.14,2098.1996620000004,1.083237,187.05,3281.3144,4112.471337520001,2.12314452,366.618
51355,IN,23060,"Fort Wayne, IN",15-0000,Computer and Mathematical Occupations,3770.0,7.3,18.298,66800.0,2.3,64630.0,2014,1536.4,1925.57012,1.3357539999999997,275.21,3011.344,3774.1174352000003,2.6180778399999993,539.4115999999999
51829,IN,23844,"Gary, IN Metropolitan Division",15-0000,Computer and Mathematical Occupations,2120.0,6.6,7.962,63410.0,3.2,59020.0,2014,2029.12,2543.096096,0.525492,139.92,3977.0751999999998,4984.4683481600005,1.02996432,274.24319999999994
52339,IN,26900,"Indianapolis-Carmel, IN",15-0000,Computer and Mathematical Occupations,28370.0,5.3,30.281,74120.0,2.6,70360.0,2014,1927.12,2415.259496,1.604893,1503.61,3777.1551999999997,4733.90861216,3.14559028,2947.0755999999997
52950,IN,29020,"Kokomo, IN",15-0000,Computer and Mathematical Occupations,1070.0,9.5,25.203,84570.0,4.0,85960.0,2014,3382.8,4239.66324,2.394285,101.65,6630.2880000000005,8309.7399504,4.6927986,199.234
53167,IN,29140,"Lafayette, IN",15-0000,Computer and Mathematical Occupations,1270.0,9.9,14.548,65860.0,3.6,60010.0,2014,2370.96,2971.524168,1.440252,125.73,4647.0816,5824.18736928,2.8228939200000003,246.4308
53450,IN,33140,"Michigan City-La Porte, IN",15-0000,Computer and Mathematical Occupations,270.0,8.9,6.552,57530.0,5.0,53070.0,2014,2876.5,3605.1174499999997,0.583128,24.03,5637.94,7066.030201999999,1.14293088,47.098800000000004
53658,IN,34620,"Muncie, IN",15-0000,Computer and Mathematical Occupations,580.0,6.9,13.235,61540.0,3.4,61410.0,2014,2092.36,2622.3547880000006,0.913215,40.02,4101.0256,5139.815384480001,1.7899014,78.4392
53906,IN,43780,"South Bend-Mishawaka, IN-MI",15-0000,Computer and Mathematical Occupations,1540.0,8.1,12.226,59520.0,2.3,55690.0,2014,1368.96,1715.717568,0.990306,124.74,2683.1616,3362.80643328,1.94099976,244.4904
54300,IN,45460,"Terre Haute, IN",15-0000,Computer and Mathematical Occupations,520.0,4.9,7.776,57980.0,2.9,55800.0,2014,1681.42,2107.323686,0.38102400000000003,25.48,3295.5832,4130.354424560001,0.7468070400000001,49.9408
54589,KS,29940,"Lawrence, KS",15-0000,Computer and Mathematical Occupations,1130.0,8.1,24.438,63650.0,5.5,59240.0,2014,3500.75,4387.489975,1.9794779999999996,91.53,6861.47,8599.480351,3.879776879999999,179.3988
54812,KS,31740,"Manhattan, KS",15-0000,Computer and Mathematical Occupations,1050.0,10.7,20.868,61340.0,3.5,58100.0,2014,2146.9,2690.70977,2.2328759999999996,112.35,4207.924,5273.791149199999,4.3764369599999995,220.206
55087,KS,45820,"Topeka, KS",15-0000,Computer and Mathematical Occupations,2740.0,5.2,24.844,64120.0,3.4,59870.0,2014,2180.08,2732.294264,1.2918880000000001,142.48,4272.9568,5355.29675744,2.5321004800000004,279.26079999999996
55461,KS,48620,"Wichita, KS",15-0000,Computer and Mathematical Occupations,6100.0,7.6,21.022,65870.0,2.9,61910.0,2014,1910.23,2394.0912590000003,1.5976719999999998,463.6,3744.0508,4692.418867640001,3.1314371199999993,908.6560000000001
55953,KY,14540,"Bowling Green, KY",15-0000,Computer and Mathematical Occupations,680.0,10.1,11.287,55350.0,3.8,48330.0,2014,2103.3,2636.0658900000003,1.139987,68.68,4122.468,5166.6891444,2.2343745200000003,134.61280000000002
56227,KY,21060,"Elizabethtown, KY",15-0000,Computer and Mathematical Occupations,1290.0,7.7,28.435,74830.0,3.8,76440.0,2014,2843.54,3563.8086820000003,2.189495,99.33,5573.3384,6985.06501672,4.2914102,194.6868
56495,KY,30460,"Lexington-Fayette, KY",15-0000,Computer and Mathematical Occupations,5570.0,14.3,21.465,59310.0,5.2,57800.0,2014,3084.12,3865.3275960000005,3.069495,796.51,6044.8751999999995,7576.042088160001,6.0162102,1561.1596
57015,KY,31140,"Louisville-Jefferson County, KY-IN",15-0000,Computer and Mathematical Occupations,13830.0,4.7,22.225,66710.0,1.5,63210.0,2014,1000.65,1254.114645,1.044575,650.01,1961.274,2458.0647042,2.047367,1274.0195999999999
57591,KY,36980,"Owensboro, KY",15-0000,Computer and Mathematical Occupations,340.0,10.5,7.285,54980.0,3.3,49650.0,2014,1814.34,2273.912322,0.7649250000000001,35.7,3556.1063999999997,4456.86815112,1.4992530000000002,69.97200000000001
57827,LA,10780,"Alexandria, LA",15-0000,Computer and Mathematical Occupations,380.0,8.5,6.244,60890.0,4.1,59930.0,2014,2496.49,3128.8509169999998,0.53074,32.3,4893.1204,6132.5477973199995,1.0402504,63.30799999999999
58119,LA,12940,"Baton Rouge, LA",15-0000,Computer and Mathematical Occupations,6170.0,8.5,16.147,62110.0,2.6,58540.0,2014,1614.86,2023.904038,1.3724949999999998,524.45,3165.1256,3966.85191448,2.6900901999999998,1027.922
58626,LA,26380,"Houma-Bayou Cane-Thibodaux, LA",15-0000,Computer and Mathematical Occupations,470.0,10.7,4.73,55350.0,3.7,53410.0,2014,2047.95,2566.6957350000002,0.5061100000000001,50.29,4013.982,5030.7236406,0.9919756000000001,98.5684
58929,LA,29180,"Lafayette, LA",15-0000,Computer and Mathematical Occupations,1650.0,7.6,10.519,52370.0,2.8,46360.0,2014,1466.36,1837.7889880000002,0.799444,125.4,2874.0656,3602.0664164800005,1.5669102400000001,245.78400000000002
59299,LA,29340,"Lake Charles, LA",15-0000,Computer and Mathematical Occupations,430.0,9.0,4.79,60360.0,2.8,58960.0,2014,1690.08,2118.177264,0.4311,38.7,3312.5568,4151.62743744,0.8449559999999999,75.852
59604,LA,33740,"Monroe, LA",15-0000,Computer and Mathematical Occupations,940.0,14.3,12.577,54330.0,8.7,43120.0,2014,4726.709999999999,5923.985643,1.798511,134.42,9264.351599999998,11611.01186028,3.52508156,263.4632
59911,LA,35380,"New Orleans-Metairie-Kenner, LA",15-0000,Computer and Mathematical Occupations,6600.0,4.8,12.231,67490.0,3.0,62380.0,2014,2024.7,2537.5565100000003,0.5870879999999999,316.8,3968.412,4973.6107596,1.1506924799999998,620.928
60487,LA,43340,"Shreveport-Bossier City, LA",15-0000,Computer and Mathematical Occupations,1230.0,8.8,7.268,63830.0,3.4,60550.0,2014,2170.22,2719.936726,0.639584,108.24,4253.6312,5331.07598296,1.2535846400000001,212.1504
60912,MA,70900,"Barnstable Town, MA",15-0000,Computer and Mathematical Occupations,1110.0,9.5,11.254,80270.0,2.6,79700.0,2014,2087.02,2615.662166,1.06913,105.45,4090.5591999999997,5126.69784536,2.0954948,206.682
61264,MA,71654,"Boston-Cambridge-Quincy, MA NECTA Division",15-0000,Computer and Mathematical Occupations,96190.0,2.0,53.582,97020.0,1.0,92820.0,2014,970.2,1215.9516600000002,1.07164,1923.8,1901.592,2383.2652536000005,2.1004144,3770.6479999999997
61931,MA,72104,"Brockton-Bridgewater-Easton, MA NECTA Division",15-0000,Computer and Mathematical Occupations,850.0,13.4,9.245,78800.0,2.9,75710.0,2014,2285.2,2864.04116,1.2388299999999999,113.9,4478.991999999999,5613.5206736,2.4281067999999997,223.244
62276,MA,73104,"Framingham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,14300.0,19.7,88.199,97710.0,1.7,95770.0,2014,1661.07,2081.8190310000005,17.375203,2817.1,3255.6971999999996,4080.365300760001,34.05539788,5521.516
62652,MA,73604,"Haverhill-North Andover-Amesbury, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,1360.0,12.9,16.665,85630.0,4.5,77980.0,2014,3853.35,4829.403555,2.149785,175.44,7552.566,9465.6309678,4.2135786,343.8624
62977,MA,74204,"Lawrence-Methuen-Salem, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,1410.0,8.7,22.736,85030.0,3.9,80840.0,2014,3316.17,4156.155861,1.9780319999999998,122.66999999999999,6499.6932,8146.06548756,3.8769427199999997,240.43319999999997
63245,MA,74500,"Leominster-Fitchburg-Gardner, MA",15-0000,Computer and Mathematical Occupations,600.0,30.5,12.648,72570.0,3.4,66290.0,2014,2467.38,3092.367354,3.85764,183.0,4836.0648,6061.04001384,7.5609744,358.68
63502,MA,74804,"Lowell-Billerica-Chelmsford, MA-NH NECTA Division",15-0000,Computer and Mathematical Occupations,5770.0,6.1,48.52,95630.0,1.9,94650.0,2014,1816.97,2277.208501,2.95972,351.97,3561.2612,4463.32866196,5.8010512,689.8612
63851,MA,75550,"New Bedford, MA",15-0000,Computer and Mathematical Occupations,430.0,10.4,6.513,73240.0,3.0,69700.0,2014,2197.2,2753.75076,0.6773520000000001,44.72,4306.512,5397.3514896,1.32760992,87.6512
64136,MA,76524,"Peabody, MA NECTA Division",15-0000,Computer and Mathematical Occupations,1000.0,9.0,9.757,79840.0,2.4,77190.0,2014,1916.16,2401.523328,0.8781300000000001,90.0,3755.6736,4706.98572288,1.7211348000000002,176.4
64698,MA,78100,"Springfield, MA-CT",15-0000,Computer and Mathematical Occupations,4530.0,11.3,15.555,74750.0,3.0,69650.0,2014,2242.5,2810.52525,1.7577150000000001,511.89,4395.3,5508.62949,3.4451214,1003.3044
65201,MA,78254,"Taunton-Norton-Raynham, MA NECTA Division",15-0000,Computer and Mathematical Occupations,810.0,26.0,18.98,85150.0,2.6,81540.0,2014,2213.9,2774.68087,4.9348,210.6,4339.244,5438.3745052,9.672208,412.77599999999995
65461,MA,79600,"Worcester, MA-CT",15-0000,Computer and Mathematical Occupations,5620.0,10.5,22.522,90450.0,2.5,88680.0,2014,2261.25,2834.024625,2.36481,590.1,4432.05,5554.688265,4.6350276,1156.596
65965,MD,12580,"Baltimore-Towson, MD",15-0000,Computer and Mathematical Occupations,56910.0,2.9,43.967,95200.0,1.3,91310.0,2014,1237.6,1551.0840799999999,1.275043,1650.39,2425.696,3040.1247968,2.49908428,3234.7644
66663,MD,13644,"Bethesda-Rockville-Frederick, MD Metropolitan Division",15-0000,Computer and Mathematical Occupations,34080.0,4.4,60.179,96720.0,2.3,93320.0,2014,2224.5599999999995,2788.0410479999996,2.6478760000000006,1499.52,4360.137599999999,5464.5604540799995,5.189836960000001,2939.0591999999997
67193,MD,19060,"Cumberland, MD-WV",15-0000,Computer and Mathematical Occupations,490.0,14.2,13.554,69510.0,5.7,60380.0,2014,3962.07,4965.662331,1.924668,69.58,7765.657200000001,9732.69816876,3.77234928,136.3768
67412,MD,25180,"Hagerstown-Martinsburg, MD-WV",15-0000,Computer and Mathematical Occupations,2710.0,12.7,27.145,82950.0,3.8,80280.0,2014,3152.1,3950.5269300000004,3.447415,344.17,6178.116,7743.032782800001,6.756933399999999,674.5732
67754,MD,41540,"Salisbury, MD",15-0000,Computer and Mathematical Occupations,630.0,9.5,12.392,69320.0,3.7,60690.0,2014,2564.84,3214.513972,1.1772399999999998,59.85,5027.0864,6300.44738512,2.3073903999999996,117.306
68020,ME,70750,"Bangor, ME",15-0000,Computer and Mathematical Occupations,870.0,7.8,13.665,60170.0,4.2,56440.0,2014,2527.14,3167.2645620000003,1.0658699999999999,67.86,4953.194399999999,6207.83854152,2.0891051999999997,133.0056
68302,ME,74650,"Lewiston-Auburn, ME",15-0000,Computer and Mathematical Occupations,590.0,7.8,12.272,58990.0,2.1,56640.0,2014,1238.79,1552.5755070000002,0.957216,46.02,2428.0283999999997,3043.0479937200002,1.87614336,90.1992
68571,ME,76750,"Portland-South Portland-Biddeford, ME",15-0000,Computer and Mathematical Occupations,5500.0,3.6,27.652,71430.0,2.8,68320.0,2014,2000.04,2506.650132,0.995472,198.0,3920.0784,4913.03425872,1.95112512,388.08
69055,MI,11460,"Ann Arbor, MI",15-0000,Computer and Mathematical Occupations,7930.0,7.5,38.688,71060.0,2.3,70370.0,2014,1634.38,2048.3684540000004,2.9016,594.75,3203.3848000000003,4014.8021698400007,5.687136000000001,1165.71
69480,MI,12980,"Battle Creek, MI",15-0000,Computer and Mathematical Occupations,880.0,17.0,15.96,66620.0,4.4,63940.0,2014,2931.28,3673.773224,2.7132,149.6,5745.308800000001,7200.59551904,5.317872,293.216
69938,MI,19804,"Detroit-Livonia-Dearborn, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,23460.0,6.7,32.702,81750.0,2.4,81940.0,2014,1962.0,2458.9746,2.191034,1571.82,3845.52,4819.590216,4.29442664,3080.7672
70514,MI,22420,"Flint, MI",15-0000,Computer and Mathematical Occupations,2930.0,35.9,21.688,60660.0,8.1,57590.0,2014,4913.46,6158.039418,7.7859919999999985,1051.87,9630.3816,12069.75725928,15.260544319999997,2061.6652
70884,MI,24340,"Grand Rapids-Wyoming, MI",15-0000,Computer and Mathematical Occupations,8280.0,4.7,20.348,68980.0,2.4,65130.0,2014,1655.52,2074.863216,0.956356,389.16,3244.8192,4066.73190336,1.8744577599999999,762.7536
71386,MI,26100,"Holland-Grand Haven, MI",15-0000,Computer and Mathematical Occupations,1640.0,11.3,14.454,64920.0,2.6,62130.0,2014,1687.92,2115.470136,1.6333020000000003,185.32,3308.3232000000003,4146.32146656,3.2012719200000004,363.2272
71714,MI,27100,"Jackson, MI",15-0000,Computer and Mathematical Occupations,870.0,35.0,14.964,50450.0,9.8,45980.0,2014,4944.1,6196.440530000001,5.2374,304.5,9690.436,12145.0234388,10.265304,596.8199999999999
71979,MI,28020,"Kalamazoo-Portage, MI",15-0000,Computer and Mathematical Occupations,1950.0,16.6,14.861,64410.0,1.9,59300.0,2014,1223.79,1533.7760070000002,2.4669260000000004,323.70000000000005,2398.6284,3006.20097372,4.835174960000001,634.4520000000001
72388,MI,29620,"Lansing-East Lansing, MI",15-0000,Computer and Mathematical Occupations,7390.0,6.8,36.951,65420.0,1.8,62690.0,2014,1177.56,1475.8359480000001,2.5126679999999997,502.52,2308.0175999999997,2892.6384580800004,4.924829279999999,984.9391999999999
72821,MI,33780,"Monroe, MI",15-0000,Computer and Mathematical Occupations,240.0,15.9,6.086,67150.0,4.9,60440.0,2014,3290.35,4123.795655,0.9676740000000001,38.16,6449.085999999999,8082.6394838,1.8966410400000002,74.7936
73017,MI,34740,"Muskegon-Norton Shores, MI",15-0000,Computer and Mathematical Occupations,470.0,7.6,7.64,59850.0,4.1,54810.0,2014,2453.85,3075.4102049999997,0.5806399999999999,35.72,4809.545999999999,6027.804001799999,1.1380544,70.0112
73287,MI,35660,"Niles-Benton Harbor, MI",15-0000,Computer and Mathematical Occupations,520.0,13.8,8.927,55200.0,2.4,49630.0,2014,1324.8,1660.37184,1.231926,71.76,2596.6079999999997,3254.3288064,2.41457496,140.64960000000002
73549,MI,40980,"Saginaw-Saginaw Township North, MI",15-0000,Computer and Mathematical Occupations,1110.0,13.8,13.232,64430.0,4.8,58690.0,2014,3092.64,3876.005712,1.8260159999999999,153.18,6061.5743999999995,7596.97119552,3.57899136,300.2328
73873,MI,47644,"Warren-Troy-Farmington Hills, MI Metropolitan Division",15-0000,Computer and Mathematical Occupations,36990.0,3.4,32.331,74940.0,1.6,72500.0,2014,1199.04,1502.756832,1.0992540000000002,1257.66,2350.1184,2945.40339072,2.15453784,2465.0136
74488,MN,20260,"Duluth, MN-WI",15-0000,Computer and Mathematical Occupations,2060.0,13.4,16.511,66610.0,3.2,62530.0,2014,2131.52,2671.4340160000006,2.212474,276.04,4177.7792,5236.010671360001,4.33644904,541.0384
74876,MN,31860,"Mankato-North Mankato, MN",15-0000,Computer and Mathematical Occupations,810.0,12.5,16.381,58780.0,4.3,53090.0,2014,2527.54,3167.765882,2.047625,101.25,4953.9784,6208.82112872,4.013345,198.45
75165,MN,33460,"Minneapolis-St. Paul-Bloomington, MN-WI",15-0000,Computer and Mathematical Occupations,75970.0,2.7,41.635,81890.0,0.9,79670.0,2014,737.01,923.6946330000001,1.124145,2051.19,1444.5396,1810.44148068,2.2033242,4020.3324000000002
75863,MN,40340,"Rochester, MN",15-0000,Computer and Mathematical Occupations,4970.0,26.6,47.779,83940.0,2.7,84070.0,2014,2266.38,2840.4540540000003,12.709214000000001,1322.02,4442.1048,5567.289945840001,24.91005944,2591.1592
76205,MN,41060,"St. Cloud, MN",15-0000,Computer and Mathematical Occupations,1730.0,15.2,17.323,63670.0,1.7,60130.0,2014,1082.39,1356.559387,2.633096,262.96,2121.4844000000003,2658.85639852,5.16086816,515.4015999999999
76540,MO,16020,"Cape Girardeau-Jackson, MO-IL",15-0000,Computer and Mathematical Occupations,340.0,7.8,8.015,50830.0,4.5,45550.0,2014,2287.35,2866.735755,0.62517,26.52,4483.206,5618.8020798,1.2253332,51.9792
76779,MO,17860,"Columbia, MO",15-0000,Computer and Mathematical Occupations,2360.0,7.2,25.931,59820.0,3.5,56640.0,2014,2093.7,2624.0342100000003,1.867032,169.92,4103.651999999999,5143.1070516,3.65938272,333.04319999999996
77084,MO,27620,"Jefferson City, MO",15-0000,Computer and Mathematical Occupations,2370.0,3.6,33.415,56450.0,5.7,51590.0,2014,3217.65,4032.6807450000006,1.20294,85.32,6306.594,7904.054260200001,2.3577624,167.22719999999998
77374,MO,27900,"Joplin, MO",15-0000,Computer and Mathematical Occupations,750.0,14.3,9.613,60150.0,6.7,55570.0,2014,4030.05,5050.861665,1.374659,107.25,7898.898,9899.6888634,2.69433164,210.21
77684,MO,28140,"Kansas City, MO-KS",15-0000,Computer and Mathematical Occupations,37710.0,9.2,37.465,77340.0,1.2,75210.0,2014,928.08,1163.1626640000002,3.44678,3469.32,1819.0368,2279.79882144,6.7556888,6799.867200000001
78321,MO,41140,"St. Joseph, MO-KS",15-0000,Computer and Mathematical Occupations,360.0,9.4,7.137,57660.0,4.3,55290.0,2014,2479.38,3107.406954,0.670878,33.84,4859.5848000000005,6090.51762984,1.3149208799999998,66.3264
78582,MO,41180,"St. Louis, MO-IL",15-0000,Computer and Mathematical Occupations,42660.0,3.8,32.681,79170.0,1.8,77420.0,2014,1425.06,1786.027698,1.2418779999999998,1621.08,2793.1176,3500.6142880800003,2.43408088,3177.3167999999996
79268,MO,44180,"Springfield, MO",15-0000,Computer and Mathematical Occupations,3600.0,13.8,18.49,58250.0,2.5,54560.0,2014,1456.25,1825.118125,2.5516199999999998,496.8,2854.25,3577.2315249999997,5.0011752,973.728
79704,MS,25060,"Gulfport-Biloxi, MS",15-0000,Computer and Mathematical Occupations,1290.0,5.2,12.65,66170.0,4.3,64940.0,2014,2845.31,3566.027023,0.6578,67.08,5576.8076,6989.4129650800005,1.289288,131.4768
80049,MS,25620,"Hattiesburg, MS",15-0000,Computer and Mathematical Occupations,420.0,9.0,7.477,56070.0,2.9,52750.0,2014,1626.03,2037.9033990000003,0.67293,37.8,3187.0188,3994.2906620400004,1.3189428,74.088
80328,MS,27140,"Jackson, MS",15-0000,Computer and Mathematical Occupations,3980.0,5.2,15.861,64680.0,3.2,59940.0,2014,2069.76,2594.030208,0.8247720000000001,206.96,4056.7296000000006,5084.29920768,1.61655312,405.6416
80787,MS,37700,"Pascagoula, MS",15-0000,Computer and Mathematical Occupations,1090.0,4.0,20.078,68610.0,2.7,66350.0,2014,1852.47,2321.700651,0.80312,43.6,3630.8412,4550.5332759600005,1.5741151999999998,85.456
81034,MT,13740,"Billings, MT",15-0000,Computer and Mathematical Occupations,1350.0,13.4,16.652,59460.0,2.6,55290.0,2014,1545.96,1937.551668,2.2313680000000002,180.9,3030.0816,3797.60126928,4.37348128,354.564
81349,MT,24500,"Great Falls, MT",15-0000,Computer and Mathematical Occupations,620.0,6.2,17.677,43640.0,6.5,37380.0,2014,2836.6,3555.1107800000004,1.095974,38.44,5559.736,6968.017128800001,2.14810904,75.3424
81569,MT,33540,"Missoula, MT",15-0000,Computer and Mathematical Occupations,1100.0,7.3,19.297,55910.0,4.0,49560.0,2014,2236.4,2802.8801200000003,1.408681,80.3,4383.344,5493.6450352,2.76101476,157.388
81871,NC,11700,"Asheville, NC",15-0000,Computer and Mathematical Occupations,1710.0,3.5,9.775,61610.0,2.7,56850.0,2014,1663.47,2084.826951,0.342125,59.85,3260.4012,4086.26082396,0.670565,117.306
82302,NC,15500,"Burlington, NC",15-0000,Computer and Mathematical Occupations,770.0,2.5,13.52,76440.0,2.5,73020.0,2014,1911.0,2395.0563,0.33799999999999997,19.25,3745.56,4694.310348,0.66248,37.73
82587,NC,16740,"Charlotte-Gastonia-Rock Hill, NC-SC",15-0000,Computer and Mathematical Occupations,34620.0,3.6,38.029,84460.0,1.3,82790.0,2014,1097.98,1376.098334,1.3690440000000001,1246.32,2152.0408,2697.15273464,2.6833262400000004,2442.7871999999998
83204,NC,20500,"Durham-Chapel Hill, NC",15-0000,Computer and Mathematical Occupations,17770.0,7.6,62.46,89960.0,2.0,86630.0,2014,1799.2,2254.93736,4.74696,1350.52,3526.4320000000002,4419.6772255999995,9.3040416,2647.0191999999997
83682,NC,22180,"Fayetteville, NC",15-0000,Computer and Mathematical Occupations,2120.0,7.4,17.019,73150.0,2.1,71740.0,2014,1536.15,1925.256795,1.2594059999999998,156.88,3010.8540000000003,3773.5033181999997,2.4684357599999998,307.4848
84009,NC,24140,"Goldsboro, NC",15-0000,Computer and Mathematical Occupations,410.0,18.9,9.78,60170.0,2.3,57600.0,2014,1383.91,1734.4544030000002,1.84842,77.49,2712.4636,3399.53062988,3.6229031999999997,151.88039999999998
84245,NC,24660,"Greensboro-High Point, NC",15-0000,Computer and Mathematical Occupations,6750.0,3.9,19.247,72410.0,1.4,68940.0,2014,1013.74,1270.520342,0.750633,263.25,1986.9304,2490.21987032,1.47124068,515.97
